,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
302,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-10-29,29807.184562354156,8304.85,8671.91809854185,9469.761072035677,7874.0751250480225,2020-10-29 06:30:00,2020-10-29 06:30:00,7946.32,7886.159772137126,8615.461736035333,7156.8578082389195,2020-10-29 07:00:00,2020-10-29 07:30:00,48602.43485879339,0.875095350973248,169.7914484316712,0.023002079798472325,"           label      value  std_error     z_score       p_value significance
0            ar1   0.939374   0.002286  410.892976  0.000000e+00          ***
1            ma1   0.434921   0.019462   22.346665  0.000000e+00          ***
2            ma2   0.316272   0.019462   16.250325  0.000000e+00          ***
3            ma3   0.218301   0.019462   11.216498  0.000000e+00          ***
4            ma4   0.128456   0.019462    6.600199  4.106049e-11          ***
5            ma5   0.063591   0.019462    3.267369  1.085521e-03           **
6           sar1  -0.600739   0.023880  -25.156393  0.000000e+00          ***
7           sar2  -0.388799   0.022595  -17.207292  0.000000e+00          ***
8           sar3  -0.220495   0.018520  -11.905586  0.000000e+00          ***
9       rainfall  -0.231353   0.019462  -11.887125  0.000000e+00          ***
10   pv_capacity  -1.172314   0.019462  -60.234598  0.000000e+00          ***
11   temperature  -4.962855   0.019462 -254.996091  0.000000e+00          ***
12   solar_power  -0.451143   0.019462  -23.180131  0.000000e+00          ***
13  total_demand  -0.392440   0.019462  -20.163938  0.000000e+00          ***
14        temp_1  -1.854081   0.019462  -95.264387  0.000000e+00          ***
15        temp_9  -0.425556   0.019462  -21.865451  0.000000e+00          ***
16       solar_4   0.158199   0.019462    8.128395  4.440892e-16          ***
17      solar_16   0.224347   0.019462   11.527146  0.000000e+00          ***
18      lag_48*7  13.788155   0.019462  708.448244  0.000000e+00          ***
19     sin_336_1   2.537135   0.019462  130.360376  0.000000e+00          ***"
303,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-10-30,29823.136368429794,7895.61,8585.310418564464,9377.17403595085,7793.446801178079,2020-10-30 06:30:00,2020-10-30 06:00:00,7525.59,7924.054498060202,8638.97351291748,7209.135483202922,2020-10-30 07:00:00,2020-10-30 07:00:00,199060.18606179566,0.21630908896544743,381.98604344188624,0.053701301550445814,"           label      value  std_error     z_score       p_value significance
0            ar1   0.939002   0.002300  408.304521  0.000000e+00          ***
1            ma1   0.429947   0.019462   22.091052  0.000000e+00          ***
2            ma2   0.304585   0.019462   15.649843  0.000000e+00          ***
3            ma3   0.218850   0.019462   11.244698  0.000000e+00          ***
4            ma4   0.127534   0.019462    6.552838  5.645395e-11          ***
5            ma5   0.066086   0.019462    3.395585  6.848218e-04          ***
6           sar1  -0.599800   0.023795  -25.206578  0.000000e+00          ***
7           sar2  -0.384297   0.022525  -17.061173  0.000000e+00          ***
8           sar3  -0.210890   0.018601  -11.337701  0.000000e+00          ***
9       rainfall  -0.436278   0.019462  -22.416349  0.000000e+00          ***
10   pv_capacity  -1.334920   0.019462  -68.589420  0.000000e+00          ***
11   temperature  -5.328523   0.019462 -273.784493  0.000000e+00          ***
12   solar_power  -0.485975   0.019462  -24.969866  0.000000e+00          ***
13  total_demand  -1.130529   0.019462  -58.087606  0.000000e+00          ***
14        temp_1  -1.485708   0.019462  -76.337082  0.000000e+00          ***
15        temp_9  -0.416336   0.019462  -21.391751  0.000000e+00          ***
16       solar_4   0.137219   0.019462    7.050461  1.783240e-12          ***
17      solar_16   0.221715   0.019462   11.391945  0.000000e+00          ***
18      lag_48*7  12.521012   0.019462  643.341241  0.000000e+00          ***
19     sin_336_1   2.644112   0.019462  135.856931  0.000000e+00          ***"
304,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-10-31,29817.384070048876,7711.74,8097.34093861403,8899.87033304629,7294.81154418177,2020-10-31 05:30:00,2020-10-31 06:00:00,7046.39,7480.655590650824,8201.387393956653,6795.519180284729,2020-10-31 08:30:00,2020-10-31 07:00:00,120205.6429640486,0.5894609122920956,295.49990737158373,0.04365400173941375,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940786   0.002235  421.018570  0.000000e+00          ***
1            ma1   0.430374   0.019462   22.113000  0.000000e+00          ***
2            ma2   0.307527   0.019462   15.801018  0.000000e+00          ***
3            ma3   0.216424   0.019462   11.120049  0.000000e+00          ***
4            ma4   0.123025   0.019462    6.321113  2.596852e-10          ***
5            ma5   0.068889   0.019462    3.539600  4.007339e-04          ***
6           sar1  -0.609320   0.023793  -25.609716  0.000000e+00          ***
7           sar2  -0.389713   0.022572  -17.265218  0.000000e+00          ***
8           sar3  -0.210343   0.018605  -11.305537  0.000000e+00          ***
9       rainfall  -0.227086   0.019462  -11.667873  0.000000e+00          ***
10   pv_capacity  -1.297835   0.019462  -66.683979  0.000000e+00          ***
11   temperature  -5.736715   0.019462 -294.757747  0.000000e+00          ***
12   solar_power  -0.456860   0.019462  -23.473885  0.000000e+00          ***
13  total_demand  -1.467078   0.019462  -75.379827  0.000000e+00          ***
14        temp_1  -1.683196   0.019462  -86.484196  0.000000e+00          ***
15        temp_9  -0.403549   0.019462  -20.734740  0.000000e+00          ***
16       solar_4   0.143021   0.019462    7.348565  2.002842e-13          ***
17      solar_16   0.220291   0.019462   11.318775  0.000000e+00          ***
18      lag_48*7  12.190987   0.019462  626.384233  0.000000e+00          ***
19     sin_336_1   3.523595   0.019462  181.045602  0.000000e+00          ***"
305,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-01,29901.739400482915,7780.44,7968.953171993853,8743.059051311246,7194.84729267646,2020-11-01 06:30:00,2020-11-01 06:30:00,6709.47,7151.697145488972,7882.0569304598275,6448.570452847179,2020-11-01 09:00:00,2020-11-01 08:30:00,164264.7460376533,0.5434207245848198,320.0196230481176,0.04933509109999604,"           label      value  std_error     z_score       p_value significance
0            ar1   0.935242   0.002437  383.797467  0.000000e+00          ***
1            ma1   0.434111   0.019462   22.305034  0.000000e+00          ***
2            ma2   0.306018   0.019462   15.723489  0.000000e+00          ***
3            ma3   0.207410   0.019462   10.656927  0.000000e+00          ***
4            ma4   0.120065   0.019462    6.169029  6.871081e-10          ***
5            ma5   0.061045   0.019462    3.136551  1.709479e-03           **
6           sar1  -0.608164   0.023934  -25.409739  0.000000e+00          ***
7           sar2  -0.396200   0.022474  -17.629580  0.000000e+00          ***
8           sar3  -0.210521   0.018604  -11.316016  0.000000e+00          ***
9       rainfall  -0.553338   0.019462  -28.431017  0.000000e+00          ***
10   pv_capacity  -1.502888   0.019462  -77.219801  0.000000e+00          ***
11   temperature  -6.429492   0.019462 -330.353275  0.000000e+00          ***
12   solar_power  -0.434607   0.019462  -22.330528  0.000000e+00          ***
13  total_demand  -0.228931   0.019462  -11.762686  0.000000e+00          ***
14        temp_1  -2.093002   0.019462 -107.540391  0.000000e+00          ***
15        temp_9  -0.383553   0.019462  -19.707287  0.000000e+00          ***
16       solar_4   0.172569   0.019462    8.866742  0.000000e+00          ***
17      solar_16   0.237893   0.019462   12.223146  0.000000e+00          ***
18      lag_48*7  12.331057   0.019462  633.581191  0.000000e+00          ***
19     sin_336_1   3.813187   0.019462  195.925110  0.000000e+00          ***"
306,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-02,29927.87427358323,8131.95,8120.537250948308,8902.35418288412,7338.720319012495,2020-11-02 05:30:00,2020-11-02 06:30:00,7531.28,7183.948787309142,7908.760868440656,6478.068867564951,2020-11-02 07:00:00,2020-11-02 07:30:00,28042.133568711015,0.9317544759032714,105.60732671331492,0.01534423529379183,"           label      value  std_error     z_score       p_value significance
0            ar1   0.933616   0.002496  374.062819  0.000000e+00          ***
1            ma1   0.441026   0.019462   22.660338  0.000000e+00          ***
2            ma2   0.305370   0.019462   15.690191  0.000000e+00          ***
3            ma3   0.215208   0.019462   11.057566  0.000000e+00          ***
4            ma4   0.139809   0.019462    7.183542  6.792344e-13          ***
5            ma5   0.068594   0.019462    3.524412  4.244243e-04          ***
6           sar1  -0.618644   0.023720  -26.081640  0.000000e+00          ***
7           sar2  -0.391285   0.022739  -17.207886  0.000000e+00          ***
8           sar3  -0.215584   0.018562  -11.614304  0.000000e+00          ***
9       rainfall  -0.748403   0.019462  -38.453666  0.000000e+00          ***
10   pv_capacity  -0.220058   0.019462  -11.306763  0.000000e+00          ***
11   temperature  -8.059120   0.019462 -414.085077  0.000000e+00          ***
12   solar_power  -0.389145   0.019462  -19.994640  0.000000e+00          ***
13  total_demand  -0.425738   0.019462  -21.874795  0.000000e+00          ***
14        temp_1  -2.211523   0.019462 -113.630096  0.000000e+00          ***
15        temp_9  -0.299684   0.019462  -15.398037  0.000000e+00          ***
16       solar_4   0.150361   0.019462    7.725669  1.110223e-14          ***
17      solar_16   0.250629   0.019462   12.877546  0.000000e+00          ***
18      lag_48*7  13.323614   0.019462  684.579664  0.000000e+00          ***
19     sin_336_1   1.974720   0.019462  101.462964  0.000000e+00          ***"
307,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-03,29946.725080954067,8130.29,7917.5873281567965,8692.613598106254,7142.561058207339,2020-11-03 06:30:00,2020-11-03 06:30:00,7394.48,7380.83444420845,8091.277869528898,6951.490390385695,2020-11-03 07:00:00,2020-11-03 07:00:00,33468.04437657123,0.925740069717514,149.5486018454711,0.02130820129656619,"           label      value  std_error     z_score       p_value significance
0            ar1   0.933280   0.002508  372.106361  0.000000e+00          ***
1            ma1   0.442241   0.019462   22.722757  0.000000e+00          ***
2            ma2   0.300011   0.019462   15.414838  0.000000e+00          ***
3            ma3   0.211179   0.019462   10.850580  0.000000e+00          ***
4            ma4   0.133058   0.019462    6.836662  8.105960e-12          ***
5            ma5   0.060765   0.019462    3.122163  1.795274e-03           **
6           sar1  -0.625525   0.023762  -26.324175  0.000000e+00          ***
7           sar2  -0.397578   0.022755  -17.472463  0.000000e+00          ***
8           sar3  -0.216164   0.018557  -11.648616  0.000000e+00          ***
9       rainfall  -0.727468   0.019462  -37.377980  0.000000e+00          ***
10   pv_capacity  -0.242034   0.019462  -12.435928  0.000000e+00          ***
11   temperature  -8.182635   0.019462 -420.431393  0.000000e+00          ***
12   solar_power  -0.400968   0.019462  -20.602084  0.000000e+00          ***
13  total_demand  -0.933121   0.019462  -47.944616  0.000000e+00          ***
14        temp_1  -2.226477   0.019462 -114.398482  0.000000e+00          ***
15        temp_9  -0.310437   0.019462  -15.950550  0.000000e+00          ***
16       solar_4   0.153442   0.019462    7.884006  3.108624e-15          ***
17      solar_16   0.263480   0.019462   13.537842  0.000000e+00          ***
18      lag_48*7  12.191276   0.019462  626.399092  0.000000e+00          ***
19     sin_336_1   3.350040   0.019462  172.128161  0.000000e+00          ***"
308,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-04,29927.480659004726,8379.01,7924.600279079736,8687.003477954224,7162.197080205247,2020-11-04 05:30:00,2020-11-04 06:30:00,7285.73,7171.112619010335,7873.929897781125,6986.604794652135,2020-11-04 07:30:00,2020-11-04 07:00:00,76850.71297631657,0.8518593402421657,220.72415277529888,0.030676308625085563,"           label      value  std_error     z_score       p_value significance
0            ar1   0.930913   0.002594  358.884071  0.000000e+00          ***
1            ma1   0.446559   0.019462   22.944627  0.000000e+00          ***
2            ma2   0.302177   0.019462   15.526121  0.000000e+00          ***
3            ma3   0.212753   0.019462   10.931448  0.000000e+00          ***
4            ma4   0.134728   0.019462    6.922453  4.438894e-12          ***
5            ma5   0.062377   0.019462    3.204988  1.350679e-03           **
6           sar1  -0.617466   0.023727  -26.024305  0.000000e+00          ***
7           sar2  -0.391055   0.022692  -17.233400  0.000000e+00          ***
8           sar3  -0.212777   0.018585  -11.448696  0.000000e+00          ***
9       rainfall  -0.600257   0.019462  -30.841754  0.000000e+00          ***
10   pv_capacity  -0.512580   0.019462  -26.336819  0.000000e+00          ***
11   temperature  -7.983096   0.019462 -410.178897  0.000000e+00          ***
12   solar_power  -0.384195   0.019462  -19.740291  0.000000e+00          ***
13  total_demand  -0.708941   0.019462  -36.426051  0.000000e+00          ***
14        temp_1  -2.139343   0.019462 -109.921433  0.000000e+00          ***
15        temp_9  -0.300473   0.019462  -15.438576  0.000000e+00          ***
16       solar_4   0.153198   0.019462    7.871478  3.552714e-15          ***
17      solar_16   0.250231   0.019462   12.857102  0.000000e+00          ***
18      lag_48*7  12.826651   0.019462  659.045272  0.000000e+00          ***
19     sin_336_1   2.618727   0.019462  134.552640  0.000000e+00          ***"
309,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-05,29917.43307652779,8880.37,8055.873452243304,8809.829931774897,7301.916972711711,2020-11-05 05:30:00,2020-11-05 05:30:00,7948.89,7381.0679914761195,8087.109729738262,6851.057327176485,2020-11-05 10:30:00,2020-11-05 07:30:00,418716.3440117726,0.36584138064108307,541.8788170919647,0.06811926264432838,"           label      value  std_error     z_score       p_value significance
0            ar1   0.929403   0.002649  350.913135  0.000000e+00          ***
1            ma1   0.445521   0.019462   22.891298  0.000000e+00          ***
2            ma2   0.300641   0.019462   15.447226  0.000000e+00          ***
3            ma3   0.214304   0.019462   11.011116  0.000000e+00          ***
4            ma4   0.139752   0.019462    7.180607  6.941114e-13          ***
5            ma5   0.065265   0.019462    3.353360  7.983680e-04          ***
6           sar1  -0.623408   0.023589  -26.427998  0.000000e+00          ***
7           sar2  -0.387834   0.022689  -17.093674  0.000000e+00          ***
8           sar3  -0.202647   0.018667  -10.855919  0.000000e+00          ***
9       rainfall  -0.931021   0.019462  -47.836714  0.000000e+00          ***
10   pv_capacity  -0.091098   0.019462   -4.680707  2.858876e-06          ***
11   temperature  -8.001195   0.019462 -411.108856  0.000000e+00          ***
12   solar_power  -0.412626   0.019462  -21.201085  0.000000e+00          ***
13  total_demand  -1.350104   0.019462  -69.369597  0.000000e+00          ***
14        temp_1  -2.126618   0.019462 -109.267606  0.000000e+00          ***
15        temp_9  -0.284043   0.019462  -14.594409  0.000000e+00          ***
16       solar_4   0.166938   0.019462    8.577426  0.000000e+00          ***
17      solar_16   0.246755   0.019462   12.678495  0.000000e+00          ***
18      lag_48*7  11.886940   0.019462  610.762025  0.000000e+00          ***
19     sin_336_1   4.545339   0.019462  233.543762  0.000000e+00          ***"
310,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-06,29917.259970760195,7917.11,8296.370716457834,9063.33999521206,7529.4014377036065,2020-11-06 07:00:00,2020-11-06 06:30:00,7737.71,7527.787129363815,8230.720769531781,7102.193338605012,2020-11-06 07:00:00,2020-11-06 07:00:00,133500.08663063953,0.6538678273928746,272.4101795391285,0.040487916936380014,"           label      value  std_error     z_score       p_value significance
0            ar1   0.933393   0.002504  372.761057  0.000000e+00          ***
1            ma1   0.441921   0.019462   22.706324  0.000000e+00          ***
2            ma2   0.288477   0.019462   14.822230  0.000000e+00          ***
3            ma3   0.208447   0.019462   10.710224  0.000000e+00          ***
4            ma4   0.138237   0.019462    7.102763  1.222800e-12          ***
5            ma5   0.057017   0.019462    2.929608  3.393895e-03           **
6           sar1  -0.615082   0.023475  -26.201943  0.000000e+00          ***
7           sar2  -0.377136   0.022682  -16.626936  0.000000e+00          ***
8           sar3  -0.199840   0.018689  -10.692941  0.000000e+00          ***
9       rainfall  -1.108037   0.019462  -56.931954  0.000000e+00          ***
10   pv_capacity   0.422596   0.019462   21.713396  0.000000e+00          ***
11   temperature  -8.463826   0.019462 -434.879255  0.000000e+00          ***
12   solar_power  -0.438534   0.019462  -22.532287  0.000000e+00          ***
13  total_demand  -1.760781   0.019462  -90.470584  0.000000e+00          ***
14        temp_1  -2.454685   0.019462 -126.123975  0.000000e+00          ***
15        temp_9  -0.301317   0.019462  -15.481932  0.000000e+00          ***
16       solar_4   0.153433   0.019462    7.883555  3.108624e-15          ***
17      solar_16   0.245127   0.019462   12.594837  0.000000e+00          ***
18      lag_48*7  11.243546   0.019462  577.703839  0.000000e+00          ***
19     sin_336_1   4.297191   0.019462  220.793688  0.000000e+00          ***"
311,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-07,29909.44416200007,7591.23,8158.069448714056,8929.613695748616,7386.525201679497,2020-11-07 07:00:00,2020-11-07 05:30:00,7074.31,7300.763413298693,8016.681607426951,6949.494030907425,2020-11-07 00:00:00,2020-11-07 07:30:00,342494.9020160423,0.018665781053945674,508.6768652602112,0.07998112461283395,"           label      value  std_error     z_score       p_value significance
0            ar1   0.933886   0.002486  375.643421  0.000000e+00          ***
1            ma1   0.446246   0.019462   22.928530  0.000000e+00          ***
2            ma2   0.289745   0.019462   14.887343  0.000000e+00          ***
3            ma3   0.211321   0.019462   10.857864  0.000000e+00          ***
4            ma4   0.139543   0.019462    7.169867  7.507328e-13          ***
5            ma5   0.057528   0.019462    2.955825  3.118343e-03           **
6           sar1  -0.621510   0.023510  -26.436483  0.000000e+00          ***
7           sar2  -0.382677   0.022709  -16.851364  0.000000e+00          ***
8           sar3  -0.200906   0.018681  -10.754764  0.000000e+00          ***
9       rainfall  -1.286056   0.019462  -66.078776  0.000000e+00          ***
10   pv_capacity   0.511332   0.019462   26.272695  0.000000e+00          ***
11   temperature  -8.553643   0.019462 -439.494159  0.000000e+00          ***
12   solar_power  -0.424887   0.019462  -21.831076  0.000000e+00          ***
13  total_demand  -2.246859   0.019462 -115.445729  0.000000e+00          ***
14        temp_1  -2.070616   0.019462 -106.390165  0.000000e+00          ***
15        temp_9  -0.284971   0.019462  -14.642100  0.000000e+00          ***
16       solar_4   0.149383   0.019462    7.675450  1.643130e-14          ***
17      solar_16   0.241568   0.019462   12.411994  0.000000e+00          ***
18      lag_48*7  11.492618   0.019462  590.501388  0.000000e+00          ***
19     sin_336_1   4.690321   0.019462  240.993034  0.000000e+00          ***"
312,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-08,29927.427451207663,7617.46,7945.796407944982,8732.370232865294,7159.222583024669,2020-11-08 06:30:00,2020-11-08 07:00:00,6618.32,6764.8939422677995,7489.4093602885905,6457.334658487124,2020-11-08 00:00:00,2020-11-08 07:30:00,251927.44831174126,0.4376856995651145,435.6488799998256,0.07166594636286368,"           label      value  std_error     z_score       p_value significance
0            ar1   0.936369   0.002396  390.840311  0.000000e+00          ***
1            ma1   0.445353   0.019462   22.882667  0.000000e+00          ***
2            ma2   0.283535   0.019462   14.568267  0.000000e+00          ***
3            ma3   0.207880   0.019462   10.681062  0.000000e+00          ***
4            ma4   0.138506   0.019462    7.116563  1.106448e-12          ***
5            ma5   0.057890   0.019462    2.974466  2.934994e-03           **
6           sar1  -0.620695   0.023630  -26.267796  0.000000e+00          ***
7           sar2  -0.388392   0.022604  -17.182073  0.000000e+00          ***
8           sar3  -0.199247   0.018694  -10.658592  0.000000e+00          ***
9       rainfall  -1.013489   0.019462  -52.074015  0.000000e+00          ***
10   pv_capacity   0.494892   0.019462   25.428006  0.000000e+00          ***
11   temperature  -8.836349   0.019462 -454.019813  0.000000e+00          ***
12   solar_power  -0.440558   0.019462  -22.636289  0.000000e+00          ***
13  total_demand  -2.824654   0.019462 -145.133334  0.000000e+00          ***
14        temp_1  -2.042406   0.019462 -104.940724  0.000000e+00          ***
15        temp_9  -0.268908   0.019462  -13.816735  0.000000e+00          ***
16       solar_4   0.135116   0.019462    6.942408  3.854694e-12          ***
17      solar_16   0.239022   0.019462   12.281161  0.000000e+00          ***
18      lag_48*7  12.272581   0.019462  630.576640  0.000000e+00          ***
19     sin_336_1   5.716326   0.019462  293.710167  0.000000e+00          ***"
313,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-09,29869.300826021517,8112.92,7916.822454398877,8702.946647655903,7130.698261141851,2020-11-09 06:30:00,2020-11-09 06:30:00,7494.18,6816.479493315221,7524.401967973887,6409.6734784512255,2020-11-09 07:00:00,2020-11-09 07:00:00,141174.5884616859,0.6918660685757058,319.96756721880064,0.046469528053469274,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940088   0.002260  415.949462  0.000000e+00          ***
1            ma1   0.439266   0.019462   22.569906  0.000000e+00          ***
2            ma2   0.273788   0.019462   14.067483  0.000000e+00          ***
3            ma3   0.197702   0.019462   10.158090  0.000000e+00          ***
4            ma4   0.132001   0.019462    6.782329  1.182543e-11          ***
5            ma5   0.046437   0.019462    2.385974  1.703395e-02            *
6           sar1  -0.617425   0.023613  -26.147992  0.000000e+00          ***
7           sar2  -0.385524   0.022638  -17.030047  0.000000e+00          ***
8           sar3  -0.202496   0.018668  -10.847110  0.000000e+00          ***
9       rainfall  -0.926265   0.019462  -47.592378  0.000000e+00          ***
10   pv_capacity   0.512445   0.019462   26.329903  0.000000e+00          ***
11   temperature  -9.594510   0.019462 -492.974839  0.000000e+00          ***
12   solar_power  -0.443990   0.019462  -22.812632  0.000000e+00          ***
13  total_demand  -3.964043   0.019462 -203.676236  0.000000e+00          ***
14        temp_1  -1.427318   0.019462  -73.336916  0.000000e+00          ***
15        temp_9  -0.268139   0.019462  -13.777249  0.000000e+00          ***
16       solar_4   0.132010   0.019462    6.782784  1.178813e-11          ***
17      solar_16   0.241621   0.019462   12.414734  0.000000e+00          ***
18      lag_48*7  13.086035   0.019462  672.372637  0.000000e+00          ***
19     sin_336_1   6.389218   0.019462  328.283972  0.000000e+00          ***"
314,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-10,29879.82140778779,8228.87,7940.989353862287,8730.007825991775,7151.970881732799,2020-11-10 07:00:00,2020-11-10 07:00:00,7380.43,7149.503775301824,7858.612488568323,6950.6105482920975,2020-11-10 07:00:00,2020-11-10 07:00:00,87214.944461789,0.8142178661079071,235.20603950064137,0.03405440317737853,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940552   0.002243  419.306267  0.000000e+00          ***
1            ma1   0.434985   0.019462   22.349931  0.000000e+00          ***
2            ma2   0.270695   0.019462   13.908538  0.000000e+00          ***
3            ma3   0.198410   0.019462   10.194479  0.000000e+00          ***
4            ma4   0.136638   0.019462    7.020575  2.209566e-12          ***
5            ma5   0.042537   0.019462    2.185566  2.884734e-02            *
6           sar1  -0.614661   0.023680  -25.957028  0.000000e+00          ***
7           sar2  -0.387236   0.022623  -17.117127  0.000000e+00          ***
8           sar3  -0.206070   0.018640  -11.055330  0.000000e+00          ***
9       rainfall  -0.919565   0.019462  -47.248119  0.000000e+00          ***
10   pv_capacity   0.577928   0.019462   29.694492  0.000000e+00          ***
11   temperature  -8.930532   0.019462 -458.859063  0.000000e+00          ***
12   solar_power  -0.428060   0.019462  -21.994138  0.000000e+00          ***
13  total_demand  -4.007776   0.019462 -205.923282  0.000000e+00          ***
14        temp_1  -1.553505   0.019462  -79.820551  0.000000e+00          ***
15        temp_9  -0.247328   0.019462  -12.707963  0.000000e+00          ***
16       solar_4   0.120149   0.019462    6.173374  6.684795e-10          ***
17      solar_16   0.247850   0.019462   12.734776  0.000000e+00          ***
18      lag_48*7  13.283934   0.019462  682.540866  0.000000e+00          ***
19     sin_336_1   6.368623   0.019462  327.225793  0.000000e+00          ***"
315,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-11,29879.19885810129,8594.28,7997.8343264555615,8791.25700800637,7204.411644904752,2020-11-11 05:30:00,2020-11-11 07:00:00,7238.41,7040.826819455698,7669.644638184558,6906.074040900232,2020-11-11 07:00:00,2020-11-11 00:00:00,242262.2572809781,0.5689375700307456,390.17823224674413,0.05397579360824184,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940920   0.002230  422.005713  0.000000e+00          ***
1            ma1   0.433886   0.019462   22.293460  0.000000e+00          ***
2            ma2   0.275759   0.019462   14.168750  0.000000e+00          ***
3            ma3   0.192084   0.019462    9.869444  0.000000e+00          ***
4            ma4   0.138757   0.019462    7.129444  1.007860e-12          ***
5            ma5   0.049208   0.019462    2.528344  1.146019e-02            *
6           sar1  -0.613717   0.023853  -25.728860  0.000000e+00          ***
7           sar2  -0.395348   0.022571  -17.516093  0.000000e+00          ***
8           sar3  -0.211550   0.018595  -11.376484  0.000000e+00          ***
9       rainfall  -0.826794   0.019462  -42.481462  0.000000e+00          ***
10   pv_capacity   0.702669   0.019462   36.103812  0.000000e+00          ***
11   temperature  -8.823614   0.019462 -453.365512  0.000000e+00          ***
12   solar_power  -0.460222   0.019462  -23.646622  0.000000e+00          ***
13  total_demand  -4.347377   0.019462 -223.372251  0.000000e+00          ***
14        temp_1  -1.657461   0.019462  -85.161877  0.000000e+00          ***
15        temp_9  -0.246767   0.019462  -12.679112  0.000000e+00          ***
16       solar_4   0.132936   0.019462    6.830396  8.468115e-12          ***
17      solar_16   0.234806   0.019462   12.064560  0.000000e+00          ***
18      lag_48*7  12.555522   0.019462  645.114420  0.000000e+00          ***
19     sin_336_1   5.466462   0.019462  280.871925  0.000000e+00          ***"
316,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-11-12,29844.050757951783,8871.05,8304.890003323217,9107.919347247138,7501.860659399295,2020-11-12 05:30:00,2020-11-12 05:30:00,7443.88,7293.312619971507,8007.700981073775,6939.398270183336,2020-11-12 12:00:00,2020-11-12 07:00:00,305734.083136091,0.5583222335429541,412.5645485790431,0.052226413411348815,"           label      value  std_error     z_score       p_value significance
0            ar1   0.944364   0.002103  448.966579  0.000000e+00          ***
1            ma1   0.418453   0.019462   21.500524  0.000000e+00          ***
2            ma2   0.272130   0.019462   13.982312  0.000000e+00          ***
3            ma3   0.194687   0.019462   10.003199  0.000000e+00          ***
4            ma4   0.136075   0.019462    6.991636  2.716938e-12          ***
5            ma5   0.050557   0.019462    2.597665  9.386007e-03           **
6           sar1  -0.606250   0.023940  -25.323204  0.000000e+00          ***
7           sar2  -0.395358   0.022476  -17.589950  0.000000e+00          ***
8           sar3  -0.211900   0.018593  -11.397046  0.000000e+00          ***
9       rainfall  -0.845078   0.019462  -43.420903  0.000000e+00          ***
10   pv_capacity   0.728280   0.019462   37.419702  0.000000e+00          ***
11   temperature  -8.877029   0.019462 -456.110033  0.000000e+00          ***
12   solar_power  -0.461105   0.019462  -23.691986  0.000000e+00          ***
13  total_demand  -4.377965   0.019462 -224.943897  0.000000e+00          ***
14        temp_1  -1.840246   0.019462  -94.553553  0.000000e+00          ***
15        temp_9  -0.248379   0.019462  -12.761924  0.000000e+00          ***
16       solar_4   0.134074   0.019462    6.888827  5.625500e-12          ***
17      solar_16   0.229274   0.019462   11.780321  0.000000e+00          ***
18      lag_48*7  12.020766   0.019462  617.638160  0.000000e+00          ***
19     sin_336_1   6.098426   0.019462  313.342798  0.000000e+00          ***"
