,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
10,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-11,30862.98604202265,7716.93,9966.881859866673,10983.601916200865,8950.161803532481,2020-01-11 05:00:00,2020-01-11 04:30:00,8302.9,8811.20352852692,9716.745274535011,8145.537359626622,2020-01-11 00:00:00,2020-01-11 12:00:00,2114554.620997977,-13.834287226931707,1262.120461175097,0.1729190728970419
11,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-12,30858.874920157807,7690.59,8756.19973731544,9772.813624824166,7739.585849806716,2020-01-12 05:30:00,2020-01-12 04:30:00,7040.43,7526.97795860092,8432.306252276909,6621.649664924932,2020-01-12 09:30:00,2020-01-12 12:00:00,453850.6139885417,-0.37279590248274586,525.2914456878455,0.07433270931254131
12,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-13,30847.971449570945,8671.97,9047.02650102268,10064.826838878118,8029.226163167241,2020-01-13 05:30:00,2020-01-13 04:30:00,7640.2,7634.7693787604885,8540.732207631352,6728.806549889625,2020-01-13 11:00:00,2020-01-13 12:00:00,147213.1093456058,0.786666359434522,305.6028893786677,0.04160878291261776
13,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-14,30849.10363277757,9412.35,9300.396815773842,10320.825535352078,8279.968096195606,2020-01-14 04:30:00,2020-01-14 04:30:00,8267.39,7996.202165639077,8904.837317204048,7087.567014074106,2020-01-14 12:00:00,2020-01-14 12:00:00,86597.25225700763,0.9104573667615532,234.13469882833965,0.03001536836047804
14,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-15,30797.016071392518,9524.55,9360.121135448819,10377.56366476834,8342.678606129297,2020-01-15 04:30:00,2020-01-15 04:30:00,8450.73,8181.855212833906,9087.612162109932,7276.09826355788,2020-01-15 12:00:00,2020-01-15 12:00:00,103787.40772302698,0.9041403789767081,290.84335065850706,0.03532461835612191
15,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-16,30797.566150139795,9316.72,9563.230107314701,10581.71383669501,8544.746377934393,2020-01-16 04:30:00,2020-01-16 04:30:00,8814.88,8535.188700311144,9441.803789001422,7628.573611620865,2020-01-16 11:30:00,2020-01-16 12:00:00,81627.50531900997,0.8886087487604178,244.24731001981135,0.029574928005509333
16,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-17,30814.986004227376,8264.99,9148.039029060259,10163.939417377447,8132.13864074307,2020-01-17 04:30:00,2020-01-17 04:30:00,8401.15,8166.11891893137,9071.584261094516,7260.6535767682235,2020-01-17 11:00:00,2020-01-17 12:00:00,208677.47974414678,0.5557423818093508,384.17397260589115,0.04878609529786861
17,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-18,30826.11951113593,7744.74,8885.541215589634,9910.732893213511,7860.349537965756,2020-01-18 07:00:00,2020-01-18 04:30:00,7708.16,8018.719387193757,8931.101500862313,7106.337273525202,2020-01-18 09:30:00,2020-01-18 12:00:00,475149.2480187739,-0.6444508317136481,562.7134787606695,0.07730412829907977
18,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-19,30840.969704128478,8025.98,8592.395652661064,9622.379402219884,7562.411903102243,2020-01-19 07:00:00,2020-01-19 04:30:00,7185.49,7661.698648511421,8577.465863519294,6786.641713635355,2020-01-19 11:00:00,2020-01-19 12:00:00,235995.95602025182,0.45007469176990345,406.29869149113824,0.056707962671773825
19,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-20,30827.811455365383,9787.26,8642.226298115238,9685.207603338284,7605.079930863499,2020-01-20 03:30:00,2020-01-20 05:30:00,8905.03,7762.503064539839,8673.835642270677,6851.170486809002,2020-01-20 12:00:00,2020-01-20 12:00:00,689974.5285791551,0.509349865648869,723.2401230480331,0.08407842472885317
20,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-21,30898.49434917318,9925.09,9302.575044568406,10338.95773169761,8266.192357439202,2020-01-21 04:30:00,2020-01-21 04:30:00,8209.52,8312.330333907592,9233.04803639528,7391.612631419904,2020-01-21 12:00:00,2020-01-21 12:00:00,106391.60136479857,0.912132964725396,252.64238701315108,0.028997240698350763
21,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-22,30867.549414936806,11679.1,9531.097137237835,10561.257791340495,8500.936483135176,2020-01-22 04:30:00,2020-01-22 04:30:00,9196.29,8397.186630355714,9311.506746846497,7492.346576134649,2020-01-22 12:00:00,2020-01-22 12:00:00,1115585.8665779317,0.5773121594705724,787.9950634502352,0.07797390976801694
22,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-23,30899.50948005731,13330.14,10493.617737555849,11586.522777747208,9400.71269736449,2020-01-23 04:30:00,2020-01-23 04:30:00,11712.42,9139.197312344784,10095.62377191193,8182.770852777638,2020-01-23 12:00:00,2020-01-23 12:00:00,3648563.0796298557,0.3095803808875016,1556.0373735809244,0.13432335841059873
23,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-24,31009.393514587533,10052.6,10749.927725702655,11892.180557147383,9607.674894257927,2020-01-24 04:30:00,2020-01-24 04:30:00,9493.3,9644.149320128392,10613.182902297574,9063.354687602214,2020-01-24 09:30:00,2020-01-24 11:00:00,299865.74185609666,0.33160496369952674,476.4545009711845,0.052933331546512884
24,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-25,31018.1418542762,9861.13,9991.66895037682,11212.679296111884,8770.658604641754,2020-01-25 05:30:00,2020-01-25 04:30:00,8455.7,9061.464958922166,10104.778061018193,8018.151856826141,2020-01-25 12:00:00,2020-01-25 12:00:00,198875.68904127853,0.8139681994129725,358.3967330929042,0.04535016639413005
25,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-26,30968.10518166013,10840.67,10214.160139319209,11377.108111969541,9051.212166668876,2020-01-26 05:30:00,2020-01-26 04:30:00,9536.49,9008.372512537513,10013.399793889273,8003.345231185754,2020-01-26 12:00:00,2020-01-26 12:00:00,252514.3967187885,0.8814840704856013,436.1369184765915,0.04891682746119771
26,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-27,30981.440727652527,11056.05,9946.352542293145,11050.10134626967,8842.60373831662,2020-01-27 05:30:00,2020-01-27 04:30:00,8791.17,8734.200784343424,9702.470062420063,7765.931506266785,2020-01-27 12:00:00,2020-01-27 12:00:00,284219.3101253931,0.856571590117274,416.0280706258788,0.04582289638183812
