,eval_date,aic,peak_actual,peak_predicted,time_of_peak_actual,time_of_peak_predicted,mse,r2,mae,mape
14,2020-03-12,-17061.60125027917,9.063339239781474,9.050078222947572,2020-03-12 19:00:00,2020-03-12 19:00:00,0.00024217670874072776,0.9727663960706476,0.013703962181758067,0.0015387912922004774
15,2020-03-13,-17105.168243129352,9.023534776892165,9.052667452240618,2020-03-13 18:00:00,2020-03-13 19:00:00,0.0006026384261775427,0.919339410306937,0.020957777997659927,0.0023528901713794916
16,2020-03-14,-17128.466410438872,8.949809026685557,8.99518016037752,2020-03-14 18:30:00,2020-03-14 19:00:00,0.002311939487330325,0.6071427711722353,0.03746973607608332,0.004239613996794494
17,2020-03-15,-17108.09728958142,8.97973026518337,8.973609955895267,2020-03-15 19:00:00,2020-03-15 19:00:00,0.0016909323509464464,0.7907660641037821,0.032998408990388785,0.003759512463748324
18,2020-03-16,-17140.504881592606,9.045121329864806,8.986893567278926,2020-03-16 19:00:00,2020-03-16 19:00:00,0.004710036060149789,0.5696750368168442,0.06198528739972246,0.006947133784001106
19,2020-03-17,-17157.543715156695,9.043053623885344,9.035835812187491,2020-03-17 19:00:00,2020-03-17 18:00:00,0.00024666232454046046,0.9694107565316978,0.011274188796625525,0.001264508989606679
20,2020-03-18,-17164.51967987485,9.04780967770332,9.055221550410034,2020-03-18 18:00:00,2020-03-18 19:00:00,0.0004092431048872038,0.9494045237839092,0.01562906271474825,0.0017618416904968796
21,2020-03-19,-17162.355440945576,9.163264487589164,9.057487012165167,2020-03-19 18:00:00,2020-03-19 19:00:00,0.004207423473752656,0.743074143762678,0.0474329831796639,0.005253501915170694
22,2020-03-20,-17191.989968051566,9.2328569602053,9.082416031973729,2020-03-20 17:00:00,2020-03-20 18:00:00,0.009472135948763246,0.5766262642225288,0.07510771813660559,0.008277791588314433
23,2020-03-21,-17220.983622149382,9.003595376361346,9.126397550861224,2020-03-21 19:00:00,2020-03-21 17:30:00,0.0096011198438308,-0.7090153804001156,0.08217023345072043,0.009257100861586898
24,2020-03-22,-17211.78096147217,9.022682200752326,9.069714419954598,2020-03-22 18:00:00,2020-03-22 18:00:00,0.0025437720371569755,0.7628130661414673,0.04555596532639098,0.005160776971797454
25,2020-03-23,-17222.45093997055,9.014954244112987,9.070661659176658,2020-03-23 18:00:00,2020-03-23 18:00:00,0.0031975973903721083,0.6537091441085301,0.046847743614228644,0.005249295446147789
26,2020-03-24,-17251.57129862845,9.034887571173819,9.025012810046285,2020-03-24 18:00:00,2020-03-24 18:00:00,0.0012032042113542358,0.8597329250007751,0.025991779764354888,0.002912801399889125
27,2020-03-25,-17338.633774924172,9.029814402150645,9.0261719021333,2020-03-25 17:00:00,2020-03-25 18:00:00,0.0010746801721913384,0.8776681138599334,0.02622573251052925,0.0029403218688475352
28,2020-03-26,-17313.478971352233,9.026870556185123,9.069771215458127,2020-03-26 18:30:00,2020-03-26 18:00:00,0.001814244977720761,0.784815929550211,0.034299341531479066,0.0038542432151307017
29,2020-03-27,-17330.402900917827,8.982252115733434,9.077337895892878,2020-03-27 18:30:00,2020-03-27 18:00:00,0.005291125360167147,0.07119036400567036,0.06193437513383578,0.006969772021218443
30,2020-03-28,-17373.937359358526,8.9671254822662,8.960633145481639,2020-03-28 18:30:00,2020-03-28 18:30:00,0.0037424165596687074,0.403634718479673,0.04729689291399767,0.005390309835991508
31,2020-03-29,-17406.12562104615,8.981838741760432,8.956614377918662,2020-03-29 18:30:00,2020-03-29 18:30:00,0.0006933493991865494,0.9227237505495307,0.018629333675610704,0.002119045407894628
32,2020-03-30,-17479.067002329757,9.026237229099797,8.94472262511837,2020-03-30 18:00:00,2020-03-30 18:30:00,0.009366443688292897,0.16964071370299638,0.08943464067047328,0.010038181592532466
33,2020-03-31,-17502.10234052966,9.050683226019792,9.018780459489204,2020-03-31 18:00:00,2020-03-31 18:30:00,0.0005707144488283307,0.9336171597235969,0.02006880743422342,0.002253850510329653
34,2020-04-01,-17480.41038608711,9.027116808496485,9.024825920258928,2020-04-01 18:00:00,2020-04-01 18:00:00,0.00030560719330239645,0.9617692281406053,0.01434213305849156,0.0016100999722205567
35,2020-04-02,-17484.370326797245,9.035983413396456,9.038862399860065,2020-04-02 17:30:00,2020-04-02 18:00:00,0.0009229933362814474,0.9069974014712254,0.022620496918915062,0.0025285045912384024
36,2020-04-03,-17470.634146633747,9.03782933428199,9.016805177956567,2020-04-03 18:00:00,2020-04-03 18:00:00,0.0007904760731718108,0.9238566661094526,0.022195776845975106,0.002486737085397194
37,2020-04-04,-17469.43697400178,8.953115080339499,9.024570759785842,2020-04-04 18:30:00,2020-04-04 18:00:00,0.010551780236471015,-0.9208090145908756,0.08268617362014308,0.009410386607076522
38,2020-04-05,-17444.368019271795,8.998377829563722,8.969877124887617,2020-04-05 18:30:00,2020-04-05 18:30:00,0.00675214933586938,0.47458947555126685,0.06367110519426693,0.007321909115971707
39,2020-04-06,-17394.10041704269,9.074156321306049,9.014164552262544,2020-04-06 18:30:00,2020-04-06 18:30:00,0.001090606464775398,0.9107291532261282,0.02653619733482922,0.002985655911596803
40,2020-04-07,-17379.914595547154,9.073851467364252,9.038150922825794,2020-04-07 18:30:00,2020-04-07 18:30:00,0.0019096850549420823,0.7634068181116183,0.03528979701492907,0.003972218068560482
41,2020-04-08,-17364.519030536998,9.064238877034796,9.056995902201507,2020-04-08 18:30:00,2020-04-08 18:30:00,0.0012411316325703886,0.8614356878303213,0.025420798393104366,0.0028578234361369397
42,2020-04-09,-17358.041561153943,9.052237559417161,9.072806410443514,2020-04-09 18:30:00,2020-04-09 18:30:00,0.00013857095649531575,0.9830539130958059,0.009288574329239352,0.001043925730942181
43,2020-04-10,-17360.27718872462,9.001667858298749,9.058862329805697,2020-04-10 18:30:00,2020-04-10 18:30:00,0.005028743382984477,0.3593781105773466,0.058335159006948745,0.006622050662349693
44,2020-04-11,-17316.501287692357,8.998990748075872,9.01494232722856,2020-04-11 18:30:00,2020-04-11 18:30:00,0.004781859748447471,0.6301060165764374,0.054229864202395284,0.006239487871197662
45,2020-04-12,-17313.132992474013,9.002522529733321,9.017523998711876,2020-04-12 18:30:00,2020-04-12 18:30:00,0.0018838662436640166,0.858702593299135,0.033580540847384044,0.0038660414782549445
46,2020-04-13,-17320.324583390997,9.016544435556495,9.022475780505589,2020-04-13 18:30:00,2020-04-13 18:30:00,0.0002944946104908707,0.9745895985103777,0.012814000439129428,0.0014712960045607435
47,2020-04-14,-17330.155551197167,9.077312852386319,9.023010050178687,2020-04-14 18:30:00,2020-04-14 18:30:00,0.005731955199495056,0.4630282550619611,0.0646212191674913,0.007308343799458606
48,2020-04-15,-17376.910851720757,9.083263532405649,9.046885188427579,2020-04-15 18:30:00,2020-04-15 18:30:00,0.002111179431001253,0.7868197206842215,0.03731067106204792,0.004204320823126149
49,2020-04-16,-17419.244406009297,9.06838272079578,9.052090916769066,2020-04-16 18:30:00,2020-04-16 18:30:00,0.002229946923911821,0.753607001598575,0.03443023853072724,0.0038747139096918883
50,2020-04-17,-17443.0390538371,9.0453926129055,9.067972283427554,2020-04-17 18:30:00,2020-04-17 18:30:00,0.00035459782794365597,0.954500338824837,0.015531782358247074,0.0017585285834075027
51,2020-04-18,-17451.1728635537,9.00378595688865,9.050689373670215,2020-04-18 18:30:00,2020-04-18 18:30:00,0.002437689147159253,0.7494440644000337,0.04067369275869085,0.004635233934985752
52,2020-04-19,-17442.29646414752,9.020264024366169,9.0237546354336,2020-04-19 18:30:00,2020-04-19 18:30:00,0.0009083964617837363,0.9211437743292944,0.022933013025796423,0.0026290996174702756
53,2020-04-20,-17485.66938821938,9.090329732050694,9.019661380279523,2020-04-20 18:30:00,2020-04-20 18:30:00,0.009425269760379123,0.2108165816856189,0.08053741064226068,0.009048398224540422
54,2020-04-21,-17491.559003386195,9.069517316819933,9.078898749298435,2020-04-21 18:30:00,2020-04-21 18:30:00,0.00019567548705319527,0.9772150018818115,0.01171498776480969,0.001326371928708477
55,2020-04-22,-17500.442386983654,9.063459701474223,9.081780167536966,2020-04-22 18:30:00,2020-04-22 18:30:00,0.0003965872934667742,0.9570058704668638,0.01600785721829286,0.0018104689679042487
56,2020-04-23,-17533.81622876363,9.07771713827905,9.072930509862665,2020-04-23 18:30:00,2020-04-23 18:30:00,0.0006132273246453939,0.9307665081077304,0.018636600853690715,0.0021129304855104993
57,2020-04-24,-17528.262629964855,9.04704231550839,9.061784419635428,2020-04-24 18:30:00,2020-04-24 18:30:00,0.00042556972792723237,0.9461248025726527,0.01655728059100403,0.0018703978690982716
58,2020-04-25,-17558.420284476168,8.996198682058179,9.037910984865063,2020-04-25 18:30:00,2020-04-25 18:30:00,0.00443824778189262,0.5583945916783198,0.05826467476970546,0.006660775627294849
59,2020-04-26,-17563.902294390507,9.010996351646831,9.005201448137635,2020-04-26 18:30:00,2020-04-26 18:30:00,0.001768061448449085,0.859554372548416,0.03226573703190997,0.003688487402935266
60,2020-04-27,-17577.15162683658,9.091319195139254,9.028022792777715,2020-04-27 18:30:00,2020-04-27 18:30:00,0.004382194768557714,0.6524211141374081,0.0599857343032559,0.006745992280181627
61,2020-04-28,-17626.43571378565,9.079128572727923,9.061915398735596,2020-04-28 18:30:00,2020-04-28 18:30:00,0.0013913589619375664,0.8441021347300564,0.02766773217338943,0.0031130705945452814
62,2020-04-29,-17604.654278051596,9.088621224987271,9.071563924384769,2020-04-29 18:00:00,2020-04-29 18:30:00,0.0012109634973851973,0.8893178313406664,0.025452044395106215,0.002854254123976483
63,2020-04-30,-17596.428804993535,9.156099580087844,9.101941368932112,2020-04-30 18:00:00,2020-04-30 18:00:00,0.003045867040143473,0.8093743008693015,0.045612119864676615,0.005059362591296264
64,2020-05-01,-17573.642825755043,9.192945962594091,9.136483965276028,2020-05-01 18:30:00,2020-05-01 18:00:00,0.002157936702077919,0.8545233511771737,0.037353653374214445,0.004151056495029255
65,2020-05-02,-17583.975401092437,9.125633972846517,9.155997668366398,2020-05-02 18:30:00,2020-05-02 18:30:00,0.005551198850199879,0.5892959516154608,0.058361042832730504,0.006604468019641035
66,2020-05-03,-17577.484288088323,9.113972633153402,9.149970451501789,2020-05-03 18:30:00,2020-05-03 18:30:00,0.0062729814491884915,0.6264942898360095,0.0568662560657052,0.006464238257334195
67,2020-05-04,-17604.44961640585,9.192618258908563,9.148352647689723,2020-05-04 18:30:00,2020-05-04 18:30:00,0.003840576435885273,0.7596024880858683,0.05096830542146602,0.005688875724042676
68,2020-05-05,-17597.372229095585,9.160575382819228,9.160956606712775,2020-05-05 18:30:00,2020-05-05 18:30:00,0.0008285901273988178,0.925263141489685,0.021772178182487407,0.0024439443426889466
69,2020-05-06,-17594.80019294718,9.136931693721017,9.161898361099535,2020-05-06 18:30:00,2020-05-06 18:30:00,0.000319379086775918,0.9708305334153928,0.014912081043282122,0.001664222468531685
70,2020-05-07,-17609.38567322444,9.121005206170425,9.166610669147481,2020-05-07 18:00:00,2020-05-07 18:30:00,0.0010990508382666133,0.8771787201668579,0.02522349795331147,0.0028113409629246006
71,2020-05-08,-17609.780781332403,9.065567747072233,9.14590595107994,2020-05-08 18:00:00,2020-05-08 18:30:00,0.002637567965519356,0.6696862018601353,0.04279942190930597,0.004801868013002853
72,2020-05-09,-17622.820684759296,9.029656273814798,9.075537388261559,2020-05-09 18:30:00,2020-05-09 18:00:00,0.002743049034139005,0.6775189215789486,0.04024961443779573,0.004560907177304522
73,2020-05-10,-17597.422275413053,9.113884536158553,9.05329256246666,2020-05-10 18:30:00,2020-05-10 18:30:00,0.0032119095077334063,0.8500890759542188,0.04693603949088095,0.005280588572700479
74,2020-05-11,-17633.765531014033,9.235156879330306,9.101789205167908,2020-05-11 18:30:00,2020-05-11 18:30:00,0.01264149637118237,0.32876712756932647,0.09922851592227584,0.011004666861198826
75,2020-05-12,-17611.514412939025,9.21130490666301,9.165521254479488,2020-05-12 18:30:00,2020-05-12 18:30:00,0.003159858028759821,0.7519414898001038,0.04861299865712243,0.005393212983722607
76,2020-05-13,-17599.023815918714,9.229805687487177,9.19549791705849,2020-05-13 18:00:00,2020-05-13 18:30:00,0.002790204937759743,0.8062444776912572,0.040771843072277845,0.004519900560512523
77,2020-05-14,-17600.5698770131,9.247373116347447,9.221469008553878,2020-05-14 18:00:00,2020-05-14 18:00:00,0.00060715574182919,0.9553763325440598,0.022546439419953823,0.002494764471231594
