,rainfall,pv_capacity,solar_power,peak_demand,date,prev_demand_min,prev_demand_max,prev_demand_mean,prev_demand_std,prev_temp_min,prev_temp_max,prev_temp_mean,prev_temp_std,max_temp,min_temp,prev_solar_min,prev_solar_max,prev_solar_mean,prev_solar_std,prev_peak_time
50,0.0,4221,0.0,9724.24,2010-02-20,6535.26,10138.04,8862.195208333333,1219.7815828550179,16.8,25.2,21.171875,2.8938839808604717,27.5,16.2,0.0,631.05,201.59906250000003,236.43007203034173,12:30:00
51,0.0,4221,0.0,10992.0,2010-02-21,6509.97,9724.24,8468.077291666666,1098.507542227548,16.2,27.5,22.503125,3.802776229003271,32.9,18.3,0.0,947.78,306.676875,366.81204207364755,15:30:00
52,0.0,4221,0.0,13377.27,2010-02-22,6462.58,10992.0,8813.953541666668,1612.9258706825242,18.3,32.9,25.525000000000002,4.866406774368233,35.4,19.7,0.0,940.2,307.34364583333337,365.12375776845437,17:00:00
53,0.0,4221,99.585,11563.93,2010-02-23,6771.53,13377.27,10459.500208333333,2258.8937393122796,19.7,35.4,27.941666666666666,5.309559156814841,28.3,21.1,0.0,884.58,294.39052083333337,349.9146068917563,15:30:00
54,0.0,4221,217.1,10103.82,2010-02-24,7096.65,11563.93,9559.9325,1505.9758876025955,21.1,28.3,23.670833333333334,2.205791056377999,23.9,20.0,0.0,836.35,203.02031250000002,264.08759579659113,11:30:00
55,0.0,4221,363.38,10251.46,2010-02-25,6640.7,10103.82,8881.446249999999,1203.1068311731194,20.0,23.9,21.67395833333333,1.0237597365724795,25.1,14.6,0.0,469.95,148.10447916666666,183.4497625017732,11:00:00
56,0.0,4221,333.17,10217.14,2010-02-26,6531.45,10251.46,8922.066875,1266.2085850472952,14.6,25.1,20.383333333333333,3.113070136337899,25.9,15.5,0.0,815.58,265.91416666666663,315.44085636989996,11:00:00
57,0.0,4221,0.0,10028.25,2010-02-27,6529.06,10217.14,8893.76375,1226.3182608387153,15.5,25.9,20.508333333333333,3.0137862899380274,29.1,15.8,0.0,709.45,205.82541666666668,249.65352505455067,11:00:00
58,0.0,4221,0.0,9513.77,2010-02-28,6489.14,10028.25,8552.212291666667,1172.569292901847,15.8,29.1,22.582291666666666,4.668631053437458,27.2,19.0,0.0,920.38,297.31041666666664,360.706358198055,16:00:00
59,4.4,7567,83.0,9813.83,2010-03-01,6483.9,9513.77,8223.16125,1071.3931579254502,19.0,27.2,22.253125,2.2703783134469493,20.5,16.7,0.0,657.08,187.87708333333333,242.51593333229772,14:00:00
60,1.4,7567,213.75,9559.15,2010-03-02,6378.27,9813.83,8560.798958333333,1205.2592723281307,16.7,20.5,18.7375,0.826328717240401,21.1,18.0,0.0,285.05,70.00750000000001,89.74796570325334,11:00:00
61,0.0,7567,275.62,9806.22,2010-03-03,6441.93,9559.15,8527.116041666666,1042.6810260721193,18.0,21.1,19.634375000000002,0.9306344352793202,23.0,14.9,0.0,517.5,153.20041666666665,194.1341427895444,10:30:00
62,7.399999999999974,7567,0.0,10110.66,2010-03-04,6450.12,9806.22,8673.289583333333,1150.850673859657,14.9,23.0,19.372916666666665,2.534337765137357,25.7,14.0,0.0,690.08,212.67916666666667,257.3319314462237,11:00:00
63,14.800000000000024,7567,174.1,10338.46,2010-03-05,6493.7,10110.66,8860.3325,1233.1061134068227,14.0,25.7,20.634375000000002,3.9048954034265955,25.0,20.9,0.0,732.4,233.70458333333332,284.1762063007427,16:00:00
64,22.2,7567,0.0,9859.15,2010-03-06,6698.57,10338.46,8935.68375,1193.3342858288167,20.9,25.0,22.46666666666667,1.2401669985921906,28.4,20.6,0.0,398.52,120.36,152.15261514592737,09:30:00
65,0.2,7567,60.62,9182.18,2010-03-07,6523.51,9859.15,8567.207083333333,1139.998844984407,20.6,28.4,23.90416666666667,2.814246305763507,26.9,21.2,0.0,713.45,209.99375,258.8292040181316,16:00:00
66,0.8,7567,0.0,11054.9,2010-03-08,6444.45,9182.18,8139.110625,980.2592090857771,21.2,26.9,24.107031250000002,1.7043766140790844,30.1,20.9,0.0,693.88,209.01375,263.9431556719436,12:00:00
67,0.2,7567,0.0,10747.42,2010-03-09,6532.89,11054.9,9281.634375,1608.3215227523801,20.9,30.1,25.751041666666666,3.1845285830243806,29.2,17.8,0.0,700.03,192.2804166666667,243.9643571539187,16:00:00
68,0.0,7567,85.47,9913.53,2010-03-10,6424.26,10747.42,8987.626875,1411.3191382203559,17.8,29.2,24.084374999999998,3.3615180880642233,20.8,18.5,0.0,886.1,262.4775,331.90007867980324,16:00:00
69,0.0,7567,186.62,9612.66,2010-03-11,6547.42,9913.53,8648.830833333333,1117.71803678409,18.5,20.8,19.845833333333335,0.4514554869946642,22.4,17.5,0.0,345.58,82.22708333333334,107.39973100541481,09:30:00
70,0.0,7567,423.62,9735.27,2010-03-12,6349.59,9612.66,8507.195833333333,1085.3949258431692,17.5,22.4,20.058333333333334,1.3134465516234923,22.7,18.1,0.0,689.05,189.84916666666666,243.69286516706504,11:00:00
71,0.0,7567,335.75,8823.41,2010-03-13,6171.75,9735.27,8461.108541666666,1110.7746271207652,18.1,22.7,20.614583333333332,1.1546371970180036,23.2,14.4,0.0,768.4,229.03625,291.23641173580046,10:00:00
72,1.4,7567,0.0,8559.36,2010-03-14,6270.85,8823.41,7794.211458333334,790.5172107402542,14.4,23.2,18.810416666666665,2.5743612786296732,23.2,14.9,0.0,672.45,199.81625,250.56551346882043,10:00:00
73,0.0,7567,0.0,10098.36,2010-03-15,6071.81,8559.36,7590.299375,853.3764474468735,14.9,23.2,19.609375,2.8639664551776765,25.8,15.5,0.0,643.75,188.85000000000002,238.06850488256796,19:00:00
74,0.0,7567,0.0,10262.78,2010-03-16,6254.17,10098.36,8695.831875,1313.4392293203693,15.5,25.8,20.70625,3.2354029805896674,27.4,13.9,0.0,707.0,213.06458333333333,267.84754858265467,13:30:00
75,0.0,7567,0.0,10325.68,2010-03-17,6434.78,10262.78,8839.805208333333,1279.580472122897,13.9,27.4,20.036458333333332,4.55168591145356,26.9,12.2,0.0,833.25,260.7966666666667,325.101614147994,15:30:00
76,0.0,7567,0.0,10438.12,2010-03-18,6458.67,10325.68,8877.131875000001,1284.3201574865186,12.2,26.9,19.508333333333333,5.030622538072937,27.9,13.8,0.0,877.88,274.55916666666667,341.163915907553,15:30:00
77,0.0,7567,0.0,10831.75,2010-03-19,6513.38,10438.12,8937.59125,1298.4142791319443,13.8,27.9,20.640625,4.765128832734031,30.7,14.3,0.0,841.8,256.9379166666667,322.4363273987881,16:00:00
78,0.0,7567,0.0,10045.89,2010-03-20,6529.37,10831.75,9081.074999999999,1368.1743283567596,14.3,30.7,21.645833333333332,5.471627333230843,30.4,16.8,0.0,845.92,252.78374999999997,321.39948095639886,16:00:00
79,0.0,7567,0.0,10102.26,2010-03-21,6512.72,10045.89,8504.858125,1162.9970559441274,16.8,30.4,23.597916666666666,4.687080004825094,34.7,16.7,0.0,831.72,246.36458333333334,313.387500319023,16:00:00
80,0.0,7567,0.0,10358.94,2010-03-22,6387.74,10102.26,8347.551666666666,1300.8082563550317,16.7,34.7,25.26770833333333,6.440996433942245,23.7,19.8,0.0,748.1,219.45125,281.8966738867351,19:00:00
81,0.0,7567,0.0,10861.24,2010-03-23,6459.74,10358.94,8939.432708333334,1364.6430026804994,19.8,23.7,21.63854166666667,1.0689744331145083,29.2,15.8,0.0,671.95,192.60583333333332,247.31787776044237,13:30:00
82,0.0,7567,0.0,10373.77,2010-03-24,6550.8,10861.24,9131.297083333333,1417.1620477904758,15.8,29.2,21.959374999999998,4.019350220720818,25.2,17.3,0.0,789.15,237.04166666666666,304.08398307384874,16:00:00
83,0.0,7567,0.0,10597.84,2010-03-25,6598.81,10373.77,8962.810833333333,1265.9003923771281,17.3,25.2,20.897916666666667,2.4524837243985353,26.5,16.3,0.0,684.17,193.26333333333332,245.72287818635118,14:00:00
84,0.0,7567,0.0,11592.51,2010-03-26,6617.29,10597.84,9096.817916666667,1332.382225444589,16.3,26.5,21.930208333333336,2.9085300005646157,34.3,17.5,0.0,729.42,202.04999999999998,260.83734557741593,15:30:00
85,0.0,7567,0.0,9799.45,2010-03-27,6626.67,11592.51,9418.03875,1598.472639841487,17.5,34.3,24.764583333333334,5.347677546547098,26.5,21.7,0.0,790.2,224.33041666666668,291.23561704753206,15:30:00
86,0.0,7567,0.0,9819.44,2010-03-28,6599.44,9799.45,8537.558333333332,1087.3287688708435,21.7,26.5,23.7625,1.3152744232709157,28.0,18.4,0.0,716.28,185.07500000000002,248.25926909481007,15:30:00
87,0.0,7567,60.75,10652.74,2010-03-29,6399.19,9819.44,8329.6225,1239.6307111831777,18.4,28.0,23.23125,3.0728153457271326,27.4,21.03333333333333,0.0,752.55,219.86833333333334,286.61941195401477,15:30:00
88,6.0,7567,66.4,10221.29,2010-03-30,6574.99,10652.74,9166.020416666666,1428.1397986012294,21.03333333333333,27.4,23.34861111111111,1.9884739784079033,21.6,19.2,0.0,381.75,90.94666666666666,126.52425745191658,11:00:00
89,63.0,7567,192.35,9851.39,2010-03-31,6796.05,10221.29,8981.765625,1174.4547804233139,19.2,21.6,20.30295138888889,0.6257796309587345,22.2,17.3,0.0,194.15,52.607916666666675,66.58990899235354,11:00:00
90,0.0,11390,0.0,9634.49,2010-04-01,6518.43,9851.39,8704.122083333334,1126.9046529792156,17.3,22.2,19.422916666666666,1.2507426871677272,24.5,14.2,0.0,449.65,115.0575,153.26766549114782,10:00:00
91,0.0,11390,0.0,8236.87,2010-04-02,6412.47,9634.49,8517.539999999999,1079.983802053471,14.2,24.5,19.254166666666666,3.2922189589635247,22.7,16.4,0.0,715.4,214.27333333333334,278.5882567963386,13:00:00
92,0.0,11390,316.485,8317.03,2010-04-03,6095.86,8236.87,7400.931666666666,651.7625813991295,16.4,22.7,19.619791666666668,2.071455947614577,22.3,14.3,0.0,625.67,178.87833333333333,232.34285932906496,18:30:00
93,2.6,11390,0.0,8240.28,2010-04-04,6070.86,8317.03,7483.871041666666,720.1857408121218,14.3,22.3,17.695833333333333,2.4857002381137723,20.7,14.2,0.0,576.4,166.375,217.87176796592013,09:30:00
94,0.4,11390,0.0,8838.39,2010-04-05,5890.06,8240.28,7211.103125000001,717.4311707905791,14.2,20.7,17.054166666666667,1.8909592672383526,20.8,13.7,0.0,662.72,181.1425,239.63259186521884,18:30:00
95,0.0,11390,0.0,9755.45,2010-04-06,5977.8,8838.39,7458.331458333334,826.9332022651325,13.7,20.8,17.290625,2.576606217694862,23.5,14.9,0.0,478.6,140.36625,179.56972106363685,18:30:00
96,0.6666666666666621,11390,0.0,9789.56,2010-04-07,6113.29,9755.45,8368.699166666667,1185.8766797710564,14.9,23.5,19.271874999999998,2.751032808956931,24.5,17.8,0.0,488.88,133.075,181.22823004403483,18:30:00
97,1.333333333333338,11390,0.0,9909.16,2010-04-08,6369.95,9789.56,8545.722708333333,1118.5715927985627,17.8,24.5,20.712500000000002,2.390639992652194,27.5,16.6,0.0,429.15,100.55291666666666,148.69985517682903,18:30:00
98,2.0,11390,225.525,9621.02,2010-04-09,6353.6,9909.16,8613.156041666667,1192.823421684048,16.6,27.5,21.602083333333336,2.9351493914883804,23.2,14.7,0.0,714.45,190.39791666666667,265.46499651621605,18:30:00
99,0.0,11390,0.0,8946.08,2010-04-10,6351.59,9621.02,8441.654375,1065.2957214701369,14.7,23.2,18.672916666666666,2.6318620205161705,27.3,14.7,0.0,723.12,200.21083333333334,265.336547831708,10:30:00
100,0.0,11390,0.0,8841.74,2010-04-11,6156.76,8946.08,7796.320625,816.1794934637019,14.7,27.3,19.958333333333332,4.222676036330683,27.5,15.6,0.0,646.92,170.96249999999998,230.8104447537997,18:30:00
101,0.0,11390,0.0,9755.15,2010-04-12,5943.22,8841.74,7509.697499999999,878.6475881196676,15.6,27.5,21.327083333333334,4.460165991727087,23.2,13.4,0.0,594.7,171.41833333333332,227.4179741870315,18:30:00
102,0.0,11390,0.0,9805.49,2010-04-13,6075.46,9755.15,8306.047083333333,1186.5278317739912,13.4,23.2,17.522916666666667,2.922563694104765,20.6,10.0,0.0,756.6,219.0675,288.4528380825405,18:30:00
103,0.0,11390,0.0,9789.42,2010-04-14,6449.61,9805.49,8527.834791666666,1038.4039657662643,10.0,20.6,15.235416666666666,3.3927168290721674,24.8,9.3,0.0,658.65,189.92333333333332,253.3777027573854,18:30:00
104,0.0,11390,0.0,9827.25,2010-04-15,6502.37,9789.42,8556.735416666666,986.7420125998541,9.3,24.8,16.629166666666666,5.1677378207874645,23.4,11.5,0.0,733.78,211.69000000000003,279.4945044163412,18:30:00
105,0.0,11390,7.47,9673.39,2010-04-16,6497.96,9827.25,8593.080208333333,1040.710711345121,11.5,23.4,17.683333333333334,4.201232510815021,21.4,14.0,0.0,684.75,186.65875000000003,251.7146489674116,18:30:00
106,0.0,11390,0.0,9042.68,2010-04-17,6412.81,9673.39,8519.311041666666,1053.3178582758017,14.0,21.4,17.572916666666668,2.3045505015478382,24.0,13.2,0.0,375.38,104.04666666666667,139.89652647024414,12:00:00
107,0.0,11390,0.0,9074.94,2010-04-18,6303.78,9042.68,7887.469375000001,799.5067388680012,13.2,24.0,18.322916666666668,3.589300861415615,24.7,14.2,0.0,678.45,178.6208333333333,239.07183845191832,18:30:00
108,0.0,11390,0.0,10219.65,2010-04-19,6086.41,9074.94,7650.881666666667,883.2803166541482,14.2,24.7,19.175,3.42111714987831,25.4,14.1,0.0,568.97,169.24166666666667,224.8165591224849,18:30:00
109,0.0,11390,0.0,10099.34,2010-04-20,6211.59,10219.65,8679.030833333332,1378.311975375357,14.1,25.4,18.988569512638662,3.8905798079821774,25.6,13.9,0.0,578.67,170.66,226.40524295203548,18:30:00
110,0.0,11390,0.0,10021.37,2010-04-21,6429.36,10099.34,8742.465624999999,1188.885346863538,13.9,25.6,19.120833333333334,4.051527599131573,25.6,13.5,0.0,596.47,166.77791666666667,223.98341660411492,18:00:00
111,0.0,11390,0.0,10192.43,2010-04-22,6390.68,10021.37,8679.489375,1170.1321376890692,13.5,25.6,18.985416666666666,4.053345851102824,28.3,13.5,0.0,621.8,179.13083333333336,239.99916482862955,18:30:00
112,0.0,11390,0.0,9873.68,2010-04-23,6356.49,10192.43,8730.877916666666,1215.086635363142,13.5,28.3,19.422916666666666,4.692376777571792,29.9,14.3,0.0,678.12,189.25666666666666,255.36924494995876,18:30:00
113,0.0,11390,0.0,8914.15,2010-04-24,6422.86,9873.68,8650.787083333333,1161.6850231818119,14.3,29.9,21.068749999999998,5.3200206466564675,28.1,16.3,0.0,675.25,186.19833333333335,252.8488205037584,14:30:00
114,-6.883382752675972e-16,11390,0.0,8702.75,2010-04-25,6235.33,8914.15,7824.6485416666665,818.0177931711733,16.3,28.1,21.516666666666666,3.8984084768636387,21.7,14.5,0.0,425.27,105.51625,146.95661877437075,18:30:00
115,-3.441691376337985e-16,11390,0.0,9173.9,2010-04-26,6109.21,8702.75,7441.8533333333335,733.5455557198284,14.5,21.7,18.001041666666666,1.6878315933731813,20.7,10.2,0.0,434.92,80.82958333333333,124.81936954516507,18:30:00
116,-6.883382752675972e-16,11390,0.0,10227.81,2010-04-27,5968.0,9173.9,7534.996875,877.5217877786254,10.2,20.7,14.763541666666667,3.558025683463289,19.6,8.1,0.0,571.88,159.93166666666664,214.88816958103237,18:30:00
117,0.0,11390,0.0,9914.36,2010-04-28,6265.83,10227.81,8531.540416666667,1129.018374263835,8.1,19.6,13.838541666666666,4.075435488847647,24.2,7.6,0.0,490.15,119.30791666666666,168.02813135746723,18:30:00
118,0.0,11390,0.0,10047.07,2010-04-29,6456.63,9914.36,8564.087708333334,1000.7697979826386,7.6,24.2,15.715625000000001,5.776936501792683,24.6,8.1,0.0,657.08,179.49791666666667,247.30579869231525,18:30:00
119,0.0,11390,0.0,9993.32,2010-04-30,6312.12,10047.07,8628.678541666666,1098.2740785374065,8.1,24.6,16.037499999999998,5.795839483556193,19.7,9.0,0.0,657.97,183.86416666666665,250.09103155275395,18:30:00
120,0.0,16269,0.0,9130.96,2010-05-01,6632.01,9993.32,8761.483750000001,1015.3759921028401,9.0,19.7,14.470833333333333,3.632768028115654,21.6,11.8,0.0,184.85,51.248333333333335,67.33148204831599,18:00:00
121,0.0,16269,0.0,9257.33,2010-05-02,6303.81,9130.96,7984.952083333334,774.0930220118787,11.8,21.6,15.666242163009406,3.166707769994221,25.9,10.4,0.0,351.3,92.90249999999999,128.20778558278963,18:30:00
122,0.0,16269,0.0,10251.33,2010-05-03,6140.02,9257.33,7693.294375,875.7895722849205,10.4,25.9,16.38342803030303,4.924910081268886,22.9,11.2,0.0,644.3,174.18041666666667,239.92602301106862,18:30:00
123,0.0,16269,0.0,10125.57,2010-05-04,6336.33,10251.33,8648.205416666666,1238.107835601789,11.2,22.9,16.408333333333335,4.162284220122169,25.0,12.5,0.0,584.05,137.6275,198.63700539618986,18:00:00
124,0.0,16269,0.0,10226.26,2010-05-05,6512.67,10125.57,8720.461041666667,1060.9680876048599,12.5,25.0,18.40064484126984,4.266452118295838,20.4,11.0,0.0,555.08,126.12333333333333,186.19676732154323,18:30:00
125,1.0,16269,0.0,10351.52,2010-05-06,6520.4,10226.26,8648.335208333332,1016.8079288992075,11.0,20.4,15.204166666666666,2.6665746881300523,20.8,7.4,0.0,466.85,116.17708333333333,156.95945666993296,18:30:00
126,0.0,16269,0.0,9959.11,2010-05-07,6637.5,10351.52,8800.426875,1001.3119858660255,7.4,20.8,14.020833333333334,4.280035709402302,22.4,6.8,0.0,622.9,171.02958333333333,237.34575274165647,18:30:00
127,0.0,16269,0.0,9303.68,2010-05-08,6712.33,9959.11,8798.786666666667,953.2400758674155,6.8,22.4,13.866727941176471,4.774135940754433,23.1,9.0,0.0,572.95,155.41166666666666,216.70064750989022,18:00:00
128,0.0,16269,0.0,9095.66,2010-05-09,6554.05,9303.68,8135.751458333333,759.9993898457509,9.0,23.1,14.926041666666668,4.875950421083591,24.4,10.1,0.0,609.62,164.79333333333332,229.70857612889228,18:30:00
129,0.0,16269,0.0,10268.92,2010-05-10,6296.89,9095.66,7730.078750000001,771.66081388085,10.1,24.4,15.666666666666666,5.050819749490569,24.2,9.1,0.0,599.08,160.49583333333334,224.15030623073736,18:30:00
130,0.0,16269,0.0,10294.59,2010-05-11,6383.04,10268.92,8623.177083333334,1179.0092869357197,9.1,24.2,16.334543010752686,4.885735474053742,25.9,8.0,0.0,600.97,155.83166666666668,219.43397307311477,18:00:00
131,0.0,16269,0.0,10745.74,2010-05-12,6536.19,10294.59,8746.960208333334,1047.1776666333658,8.0,25.9,16.775000000000002,6.022457969965417,17.8,8.4,0.0,597.67,157.7725,221.10835224608485,18:00:00
132,0.0,16269,0.0,10747.02,2010-05-13,6770.81,10745.74,9010.34375,1074.1360020423438,8.4,17.8,13.066666666666668,2.962699554879345,20.6,5.7,0.0,618.6,161.65666666666667,228.68895722982626,18:00:00
133,0.0,16269,0.0,10463.06,2010-05-14,6889.29,10747.02,9130.241250000001,1054.5586637710453,5.7,20.6,13.31875,5.188639646668357,19.5,8.1,0.0,581.53,146.36541666666668,209.61518354648587,18:30:00
134,0.0,16269,0.0,9732.1,2010-05-15,6988.53,10463.06,9080.386458333332,978.2193057676546,8.1,19.5,14.129166666666668,3.5133761621462605,20.4,8.0,0.0,591.45,149.53083333333333,213.110667959694,18:00:00
135,0.0,16269,0.0,9919.82,2010-05-16,6782.23,9732.1,8464.942708333334,780.4496358980255,8.0,20.4,14.122916666666667,4.191949710562676,21.1,7.6,0.0,490.88,129.11375,183.33106639007858,18:00:00
136,0.2,16269,0.0,11346.36,2010-05-17,6597.48,9919.82,8220.245833333332,893.614191990565,7.6,21.1,13.887500000000001,4.070528482600213,18.2,11.4,0.0,423.08,110.89208333333333,156.63028717140625,18:30:00
137,20.6,16269,0.0,11303.47,2010-05-18,6722.09,11346.36,9198.30875,1334.9977968403612,11.4,18.2,13.985416666666666,1.8641054649340965,16.2,12.0,0.0,203.88,48.2425,68.65332601076533,18:00:00
138,7.4,16269,0.0,10968.15,2010-05-19,6936.5,11303.47,9398.052708333335,1215.6605284576594,12.0,16.2,13.487499999999999,1.0971190513184776,18.7,11.2,0.0,302.83,68.84791666666666,101.68299684654772,18:00:00
139,3.7,16269,0.0,10888.93,2010-05-20,6996.91,10968.15,9274.565416666666,1064.0171605958124,11.2,18.7,13.8125,2.6043029042377674,19.2,8.3,0.0,342.42,89.53291666666667,127.03065491076059,18:00:00
140,0.0,16269,0.0,10633.79,2010-05-21,7031.76,10888.93,9257.602083333333,1068.7459119761722,8.3,19.2,12.939583333333333,3.6391336111382757,19.0,10.0,0.0,404.17,95.56916666666666,141.13534450462686,18:00:00
141,0.4,16269,0.0,10304.9,2010-05-22,7011.53,10633.79,9185.749583333332,1005.0248752716107,10.0,19.0,14.941140572390573,2.585712000697486,17.4,10.0,0.0,415.88,96.27875,142.94285501742266,18:00:00
142,0.0,16269,0.0,10535.32,2010-05-23,6780.01,10304.9,8699.824583333333,952.4113388187177,10.0,17.4,13.277083333333332,2.606966083998901,15.1,8.6,0.0,318.27,76.59083333333334,111.43958683125386,18:00:00
143,0.0,16269,0.0,11422.97,2010-05-24,6664.3,10535.32,8637.089583333332,1126.3814428815433,8.6,15.1,11.4625,2.040194504703234,18.5,7.5,0.0,308.1,80.91791666666667,115.3835402216365,18:30:00
144,2.4,16269,0.0,11196.83,2010-05-25,6790.27,11422.97,9335.736666666666,1333.456484162348,7.5,18.5,12.835416666666667,3.7956015744617773,16.2,11.5,0.0,368.4,85.0975,124.91698188729099,18:00:00
145,9.0,16269,0.0,11460.55,2010-05-26,6988.69,11196.83,9379.134583333334,1164.763665525107,11.5,16.2,14.217708333333334,1.327190665298975,17.8,11.1,0.0,200.3,48.95875,71.94282024340211,18:00:00
146,35.2,16269,0.0,11081.58,2010-05-27,6817.56,11460.55,9442.210625,1290.7824240464613,11.1,17.8,14.385416666666666,2.097109417222053,18.3,11.5,0.0,119.3,25.3025,36.43103408744872,18:00:00
147,2.4,16269,0.0,10598.6,2010-05-28,6866.8,11081.58,9273.974583333335,1155.080234451745,11.5,18.3,15.835416666666667,1.6721103474903782,21.0,9.3,0.0,412.2,104.835,151.2464263759292,18:30:00
148,3.2,16269,0.0,10399.93,2010-05-29,6852.73,10598.6,9153.430208333333,1048.7798148902532,9.3,21.0,14.347916666666668,3.3721001463721567,16.6,12.1,0.0,384.15,101.04583333333333,145.25238491590721,18:00:00
149,8.5,16269,0.0,10406.22,2010-05-30,6686.52,10399.93,8718.636666666667,1055.2833740720578,12.1,16.6,14.927083333333334,1.1536693695268139,18.8,8.6,0.0,206.23,42.03458333333333,63.33232538065034,18:00:00
150,13.8,16269,0.0,11422.61,2010-05-31,6463.73,10406.22,8380.786041666666,1143.0837220482392,8.6,18.8,14.027083333333332,2.736027527494137,18.9,11.1,0.0,440.77,108.45791666666668,160.73881409025591,18:00:00
151,6.899999999999931,22631,0.0,11168.48,2010-06-01,6519.84,11422.61,9231.987291666666,1444.9670577644401,11.1,18.9,14.802083333333334,2.543702242655531,18.4,9.7,0.0,312.15,86.70416666666667,124.17572305018184,18:00:00
152,0.0,22631,0.0,11081.29,2010-06-02,7016.78,11168.48,9350.634791666667,1138.2579095845854,9.7,18.4,13.504166666666668,2.814397508052715,18.6,8.6,0.0,324.27,80.57958333333333,117.14342300365901,18:00:00
153,17.6,22631,0.0,11260.84,2010-06-03,6995.08,11081.29,9327.769166666667,1098.3947400654945,8.6,18.6,13.71875,3.5287666611631,17.9,13.8,0.0,395.8,96.10416666666667,140.64832290312242,18:00:00
154,35.2,22631,0.0,11191.34,2010-06-04,6860.09,11260.84,9323.974583333333,1192.8644804159933,13.8,17.9,15.691666666666668,1.1429400932409315,18.3,13.9,0.0,291.8,75.02,108.64688776617852,18:00:00
155,19.8,22631,0.0,10180.12,2010-06-05,6948.73,11191.34,9369.434583333334,1161.2422274351497,13.9,18.3,16.11041666666667,1.1498824330900426,19.0,11.6,0.0,240.62,47.35125,73.22652801264877,18:00:00
156,0.0,22631,0.0,10840.73,2010-06-06,6879.16,10180.12,8717.21875,897.4622798868385,11.6,19.0,14.554166666666667,2.2999498915294,17.7,8.6,0.0,431.77,99.25708333333334,150.78823022820654,18:00:00
157,0.2,22631,0.0,11999.54,2010-06-07,6644.16,10840.73,8645.739166666666,1174.4941504085798,8.6,17.7,12.541666666666666,2.5746582779520364,15.3,6.4,0.0,395.7,88.80708333333332,137.7714105762263,18:30:00
158,0.0,22631,0.0,11686.68,2010-06-08,6863.9,11999.54,9603.862083333333,1483.750583953653,6.4,15.3,11.210416666666667,2.7259384160738014,17.8,7.3,0.0,347.33,88.26625,128.24544508314693,18:00:00
159,0.0,22631,0.0,12065.1,2010-06-09,7231.5,11686.68,9712.775416666667,1229.1742886700342,7.3,17.8,11.495833333333332,3.607259721039706,16.6,4.6,0.0,488.23,119.97416666666668,176.32304837010062,18:00:00
160,0.0,22631,0.0,12008.32,2010-06-10,7069.16,12065.1,9827.50375,1384.3144713672195,4.6,16.6,10.325000000000001,4.008687374700739,16.0,5.5,0.0,454.92,112.80458333333333,164.93568606295227,18:00:00
161,0.0,22631,0.0,11817.31,2010-06-11,7193.31,12008.32,9899.819375000001,1373.8850673064637,5.5,16.0,11.4625,2.645319029145151,17.0,3.6,0.0,515.83,128.77583333333334,188.8176196822804,19:00:00
162,0.0,22631,0.0,11293.94,2010-06-12,7403.42,11817.31,9991.096666666666,1248.8698583942491,3.6,17.0,9.577083333333333,4.692286090901241,15.5,5.0,0.0,519.17,133.46666666666667,194.53761817566544,18:00:00
163,0.0,22631,0.0,10991.36,2010-06-13,7312.45,11293.94,9356.2775,1078.2619241473556,5.0,15.5,10.322916666666666,3.350531211190715,16.5,5.2,0.0,516.2,120.14666666666666,179.7192132701446,18:00:00
164,0.0,22631,0.0,11532.19,2010-06-14,7157.46,10991.36,9051.088958333334,1080.7786343547011,5.2,16.5,9.40625,4.109532574238024,18.0,3.0,0.0,449.45,112.38291666666667,165.63097284560075,18:30:00
165,0.0,22631,0.0,12095.6,2010-06-15,7186.93,11532.19,9203.763958333333,1229.6688179719388,3.0,18.0,8.935416666666667,4.944521558221413,19.0,4.1,0.0,477.8,121.51916666666666,177.60442752931073,18:30:00
166,0.0,22631,0.0,11616.31,2010-06-16,7341.5,12095.6,9978.499583333332,1324.3970597555642,4.1,19.0,10.11875,4.991339574170531,19.6,5.0,0.0,496.4,127.00958333333334,185.35321197141573,18:00:00
167,0.0,22631,0.0,11839.86,2010-06-17,7280.3,11616.31,9761.385625,1190.5570006172536,5.0,19.6,11.633522727272727,4.864778027668299,17.4,12.045454545454543,0.0,507.83,129.11249999999998,189.2334746965892,18:00:00
168,0.0,22631,0.0,11528.12,2010-06-18,6907.91,11839.86,9799.282291666666,1424.7101320653012,12.045454545454543,17.4,14.200473484848485,1.6965133100787186,17.3,5.1,0.0,91.53,25.01375,33.83381593216932,18:00:00
169,0.0,22631,0.0,10864.03,2010-06-19,7196.57,11528.12,9677.888958333333,1207.3180892026405,5.1,17.3,11.275,3.894431376296269,19.3,3.1,0.0,498.67,130.9779166666667,190.6090516337467,18:30:00
170,0.0,22631,0.0,10903.94,2010-06-20,7078.45,10864.03,9086.641041666668,1031.617855950503,3.1,19.3,11.258333333333333,5.567278175950622,18.8,4.6,0.0,505.23,128.87083333333334,188.00476085623453,18:30:00
171,0.0,22631,0.0,12119.29,2010-06-21,6801.29,10903.94,8794.953749999999,1146.7445055082226,4.6,18.8,10.938541666666666,4.645293197618851,16.8,5.1,0.0,506.95,129.44333333333333,189.13337669523548,18:30:00
