date,true_peak,pred_peak,true_peak_time,pred_peak_time
2011-04-28,10202.69,10194.83,18:30:00,18:30:00
2011-04-29,10059.1,9850.35,18:00:00,18:30:00
2011-04-30,9308.85,9497.76,18:00:00,18:30:00
2011-05-01,9376.74,9209.09,18:30:00,18:30:00
2011-05-02,10629.61,10445.67,18:00:00,18:30:00
2011-05-03,10554.11,10366.53,18:00:00,18:30:00
2011-05-04,10292.29,10554.3,18:30:00,18:00:00
2011-05-05,10434.5,10493.09,18:30:00,18:30:00
2011-05-06,10288.19,10095.59,18:00:00,18:30:00
2011-05-07,9630.95,9645.62,18:30:00,18:30:00
2011-05-08,9529.96,9724.72,18:30:00,18:30:00
2011-05-09,11129.35,10794.91,18:30:00,18:30:00
2011-05-10,11084.76,11093.72,18:30:00,18:00:00
2011-05-11,11928.67,11183.53,18:30:00,18:30:00
2011-05-12,11711.74,11387.15,18:30:00,18:30:00
2011-05-13,10846.39,10797.75,18:00:00,18:00:00
2011-05-14,10659.54,11125.24,18:30:00,18:30:00
2011-05-15,10728.23,10739.51,18:30:00,18:30:00
2011-05-16,11726.81,11594.48,18:30:00,18:30:00
2011-05-17,11496.63,11901.68,18:30:00,18:30:00
2011-05-18,11269.4,11763.42,18:00:00,18:30:00
2011-05-19,10955.47,11249.25,18:00:00,18:30:00
2011-05-20,10730.51,10851.19,18:00:00,18:00:00
2011-05-21,9912.68,10116.76,18:00:00,18:30:00
2011-05-22,9846.75,9852.62,18:00:00,18:30:00
2011-05-23,10765.65,10719.03,18:00:00,18:00:00
2011-05-24,11338.85,11777.21,18:00:00,18:30:00
2011-05-25,11853.32,11285.66,18:00:00,18:30:00
2011-05-26,11307.67,11646.3,18:30:00,18:30:00
2011-05-27,11304.68,11353.74,18:00:00,18:30:00
2011-05-28,10769.0,10314.28,18:00:00,18:30:00
2011-05-29,10745.49,10524.2,18:00:00,18:30:00
2011-05-30,12114.34,11313.91,18:00:00,18:30:00
2011-05-31,11388.94,12124.48,18:00:00,18:00:00
2011-06-01,11120.22,11373.57,18:00:00,18:00:00
2011-06-02,10936.85,11594.49,18:30:00,18:00:00
2011-06-03,10605.46,10762.62,18:00:00,18:00:00
2011-06-04,10373.72,10315.84,18:00:00,18:30:00
2011-06-05,10641.26,10684.65,18:30:00,18:30:00
2011-06-06,11906.9,12046.9,18:00:00,18:00:00
2011-06-07,12458.3,12516.95,18:30:00,18:30:00
2011-06-08,12736.43,12275.5,18:30:00,18:30:00
2011-06-09,12367.92,12544.49,18:30:00,18:30:00
2011-06-10,12058.56,11892.96,18:00:00,18:30:00
2011-06-11,11188.64,10861.05,18:00:00,18:00:00
2011-06-12,10926.82,10845.53,18:30:00,18:30:00
2011-06-13,11287.52,11439.37,18:00:00,18:30:00
2011-06-14,12032.11,11813.61,18:00:00,18:30:00
2011-06-15,11700.25,11722.79,18:00:00,18:00:00
2011-06-16,11542.68,12151.05,18:30:00,18:00:00
2011-06-17,11471.28,11540.04,18:00:00,18:30:00
2011-06-18,10873.65,10892.89,18:00:00,18:30:00
2011-06-19,10985.96,10917.95,18:30:00,18:30:00
2011-06-20,11693.97,11850.99,18:00:00,18:30:00
2011-06-21,12159.88,11569.64,18:00:00,18:30:00
2011-06-22,12354.12,12031.03,18:30:00,18:30:00
2011-06-23,11528.74,11924.53,18:30:00,18:30:00
2011-06-24,11451.68,11594.72,18:00:00,18:00:00
2011-06-25,10864.1,11007.47,18:30:00,18:30:00
2011-06-26,10926.03,10930.78,18:30:00,18:30:00
2011-06-27,11937.5,11871.78,18:30:00,18:30:00
2011-06-28,11996.36,11837.57,18:00:00,18:30:00
2011-06-29,11713.4,11879.74,18:00:00,18:00:00
2011-06-30,11602.13,12035.81,18:30:00,18:30:00
2011-07-01,11419.11,11557.69,18:00:00,18:30:00
2011-07-02,10495.64,10894.54,18:30:00,18:30:00
2011-07-03,10429.98,10687.35,18:30:00,18:30:00
2011-07-04,10990.02,11647.03,18:00:00,18:00:00
2011-07-05,11564.27,12190.4,18:00:00,18:30:00
2011-07-06,11409.05,11769.15,18:30:00,18:30:00
2011-07-07,11615.54,11695.41,18:30:00,18:30:00
2011-07-08,11544.42,11283.38,18:30:00,18:30:00
2011-07-09,11274.29,11207.46,18:30:00,18:30:00
2011-07-10,11309.1,11217.58,18:30:00,18:30:00
2011-07-11,12055.05,12386.63,18:30:00,18:30:00
2011-07-12,11960.01,11972.0,18:30:00,18:30:00
2011-07-13,12537.66,12039.8,18:00:00,18:30:00
2011-07-14,12376.63,12135.8,18:30:00,18:30:00
2011-07-15,12264.18,11880.8,18:00:00,18:30:00
2011-07-16,11159.97,11266.61,18:00:00,18:30:00
2011-07-17,11102.21,11135.52,18:30:00,18:30:00
2011-07-18,11752.82,12174.73,18:30:00,18:30:00
2011-07-19,12883.81,12314.13,18:30:00,18:30:00
2011-07-20,12001.53,11988.11,18:30:00,18:30:00
2011-07-21,12553.71,12561.51,18:00:00,18:30:00
2011-07-22,12075.02,11951.69,18:00:00,18:30:00
2011-07-23,11341.1,11064.02,18:30:00,18:30:00
2011-07-24,11676.46,11410.53,18:30:00,18:30:00
2011-07-25,11999.1,12203.92,18:30:00,18:30:00
2011-07-26,11881.1,12062.03,18:30:00,18:30:00
2011-07-27,12030.48,12146.69,18:30:00,18:30:00
2011-07-28,11572.17,11755.58,19:00:00,18:30:00
2011-07-29,11314.46,11185.16,18:30:00,18:30:00
2011-07-30,10657.41,10746.35,18:30:00,18:30:00
2011-07-31,10657.64,10671.99,18:30:00,19:00:00
2011-08-01,11064.34,11453.77,18:30:00,18:30:00
2011-08-02,10851.77,10920.9,19:00:00,18:30:00
2011-08-03,10496.71,10763.72,18:30:00,18:30:00
2011-08-04,10383.83,10525.38,18:30:00,18:30:00
2011-08-05,10031.96,10066.42,08:30:00,18:30:00
2011-08-06,9491.69,9509.66,18:30:00,18:30:00
2011-08-07,10103.32,9264.11,18:30:00,18:30:00
2011-08-08,11448.0,12052.48,18:30:00,18:30:00
2011-08-09,11731.44,11701.5,18:30:00,19:00:00
2011-08-10,11627.38,11579.45,18:30:00,18:30:00
2011-08-11,11637.49,11519.41,19:00:00,18:30:00
2011-08-12,11059.76,10996.67,18:30:00,18:30:00
2011-08-13,10382.26,10519.32,18:30:00,18:30:00
2011-08-14,10504.59,10502.25,18:30:00,19:00:00
2011-08-15,11417.66,11648.73,18:30:00,19:00:00
2011-08-16,10920.83,11428.48,18:30:00,19:00:00
2011-08-17,11539.07,11397.71,18:00:00,18:30:00
2011-08-18,11169.73,11263.44,18:30:00,18:30:00
2011-08-19,11396.53,11070.39,18:30:00,18:30:00
2011-08-20,10233.12,10774.17,18:30:00,18:30:00
2011-08-21,10480.0,10466.65,18:30:00,19:00:00
2011-08-22,11174.28,11360.46,18:30:00,18:30:00
2011-08-23,10863.28,11139.33,18:30:00,18:30:00
2011-08-24,10495.38,10866.16,19:00:00,18:30:00
2011-08-25,10146.55,10679.84,19:00:00,18:30:00
2011-08-26,9941.81,10031.71,18:30:00,08:00:00
2011-08-27,9760.19,9770.35,18:30:00,18:30:00
2011-08-28,9647.79,9857.99,18:30:00,18:30:00
2011-08-29,10439.7,10492.42,18:30:00,19:00:00
2011-08-30,10775.43,10634.63,18:30:00,19:00:00
2011-08-31,10354.61,10518.77,18:30:00,18:30:00
2011-09-01,10211.69,10485.74,18:30:00,19:00:00
2011-09-02,10111.38,10306.18,19:00:00,19:00:00
2011-09-03,9431.07,9657.81,18:30:00,19:00:00
2011-09-04,9237.76,9544.49,19:00:00,19:00:00
2011-09-05,10169.53,10563.19,18:30:00,18:30:00
2011-09-06,10160.6,10030.85,18:30:00,18:30:00
2011-09-07,10160.66,10286.66,19:00:00,18:30:00
2011-09-08,10401.83,10319.28,18:30:00,18:30:00
2011-09-09,10809.74,10787.5,18:30:00,18:30:00
2011-09-10,10157.7,10385.77,18:30:00,18:30:00
2011-09-11,10139.17,9877.81,19:00:00,19:00:00
2011-09-12,10694.88,10975.59,19:00:00,19:00:00
2011-09-13,10244.11,10377.82,19:00:00,19:00:00
2011-09-14,9789.78,10001.12,19:00:00,19:00:00
2011-09-15,9802.14,10070.01,19:00:00,19:00:00
2011-09-16,9372.8,9346.57,19:00:00,08:30:00
2011-09-17,8939.25,8867.12,18:30:00,19:00:00
2011-09-18,8965.39,9098.79,19:00:00,19:00:00
2011-09-19,9767.35,10016.63,18:30:00,18:30:00
2011-09-20,9692.28,9681.93,19:00:00,19:00:00
2011-09-21,9582.52,9811.02,19:00:00,19:00:00
2011-09-22,9648.56,9685.57,19:00:00,18:30:00
2011-09-23,9272.15,9678.45,18:30:00,19:00:00
2011-09-24,9034.74,9122.14,18:30:00,19:00:00
2011-09-25,9644.48,9572.03,19:00:00,19:00:00
2011-09-26,10014.74,9951.99,19:00:00,19:00:00
2011-09-27,9793.67,9821.15,19:00:00,19:00:00
2011-09-28,10276.79,9688.14,18:30:00,19:00:00
2011-09-29,10083.41,9798.3,19:00:00,19:00:00
2011-09-30,9457.91,9530.6,19:00:00,19:00:00
2011-10-01,9185.15,9087.96,19:00:00,18:30:00
2011-10-02,9120.34,8696.33,19:00:00,19:00:00
2011-10-03,8997.73,8888.31,19:00:00,19:00:00
2011-10-04,9537.59,9509.95,19:00:00,09:30:00
2011-10-05,9480.77,9559.86,18:30:00,19:00:00
2011-10-06,9837.67,9501.35,18:30:00,19:00:00
2011-10-07,9363.79,9481.2,09:30:00,08:30:00
2011-10-08,8684.4,8695.4,09:30:00,09:30:00
2011-10-09,8583.44,8665.22,19:00:00,19:00:00
2011-10-10,9262.05,9528.11,19:00:00,18:30:00
2011-10-11,9213.07,9295.23,19:00:00,19:00:00
2011-10-12,9271.04,9425.01,07:00:00,19:00:00
2011-10-13,9188.62,9307.72,09:30:00,19:00:00
2011-10-14,9416.13,9231.59,10:00:00,09:30:00
2011-10-15,8619.77,8771.16,08:30:00,09:30:00
2011-10-16,8338.06,8656.91,19:00:00,19:00:00
2011-10-17,9307.79,9492.03,09:30:00,09:00:00
2011-10-18,9225.94,9327.87,09:00:00,19:00:00
2011-10-19,9056.08,9367.16,16:30:00,09:30:00
2011-10-20,9267.37,9252.32,17:00:00,09:30:00
2011-10-21,9535.75,9509.96,16:00:00,15:30:00
2011-10-22,8561.87,8883.01,09:30:00,09:30:00
2011-10-23,8776.53,8632.85,19:00:00,19:00:00
2011-10-24,10337.52,10519.6,16:00:00,15:00:00
2011-10-25,9348.93,9228.5,09:30:00,09:30:00
2011-10-26,9082.57,9189.0,17:00:00,10:00:00
2011-10-27,9083.63,9162.21,19:00:00,17:30:00
2011-10-28,9295.5,9194.71,10:00:00,10:00:00
2011-10-29,8604.03,8449.82,09:30:00,09:30:00
2011-10-30,8560.64,8422.21,19:00:00,19:30:00
2011-10-31,9109.43,9208.42,10:30:00,09:30:00
2011-11-01,9036.1,9198.18,10:00:00,10:00:00
2011-11-02,9067.17,9281.59,10:00:00,10:30:00
2011-11-03,9041.9,9082.16,09:30:00,10:30:00
2011-11-04,9129.88,9169.82,10:00:00,10:00:00
2011-11-05,8545.1,8640.3,09:30:00,09:30:00
2011-11-06,8761.23,8873.95,19:30:00,16:00:00
2011-11-07,10475.87,10366.46,13:30:00,14:00:00
2011-11-08,11038.81,10710.15,15:30:00,15:30:00
2011-11-09,11492.71,11024.77,15:30:00,15:30:00
2011-11-10,9956.47,10559.61,15:00:00,15:30:00
2011-11-11,9631.06,9555.09,10:00:00,11:00:00
2011-11-12,8601.81,8652.63,09:30:00,09:30:00
2011-11-13,8595.65,8527.56,19:30:00,17:30:00
2011-11-14,11716.76,11276.35,16:00:00,16:00:00
2011-11-15,10346.73,10421.61,16:00:00,15:30:00
2011-11-16,9648.11,9842.03,10:00:00,12:00:00
2011-11-17,9326.95,9226.67,13:00:00,10:30:00
2011-11-18,9852.57,10047.78,16:00:00,16:00:00
2011-11-19,9873.39,9993.83,16:00:00,16:00:00
2011-11-20,9282.73,9125.68,13:00:00,12:00:00
2011-11-21,9541.55,9596.41,10:00:00,10:00:00
2011-11-22,9594.61,9293.84,17:00:00,09:00:00
2011-11-23,9402.73,9222.97,10:30:00,08:30:00
2011-11-24,9200.22,9076.11,09:30:00,08:30:00
2011-11-25,9470.3,9278.01,09:30:00,09:00:00
2011-11-26,8924.59,8369.67,09:30:00,09:00:00
2011-11-27,8448.93,8421.13,17:30:00,17:30:00
2011-11-28,10438.1,9555.26,16:00:00,16:30:00
2011-11-29,10880.01,10490.58,15:00:00,16:00:00
2011-11-30,10371.48,10130.57,15:30:00,10:00:00
2011-12-01,9098.75,9742.96,10:00:00,09:00:00
2011-12-02,9018.85,9069.76,09:30:00,09:30:00
2011-12-03,8248.24,8539.65,09:30:00,09:30:00
2011-12-04,8080.59,7799.5,19:30:00,11:00:00
2011-12-05,8817.62,9453.5,09:30:00,10:00:00
2011-12-06,8907.36,9771.84,11:00:00,08:30:00
2011-12-07,9049.84,9802.18,17:00:00,09:00:00
2011-12-08,9204.87,8943.38,11:00:00,10:00:00
2011-12-09,9282.49,9399.0,10:30:00,09:00:00
2011-12-10,8648.45,8378.55,09:30:00,09:30:00
2011-12-11,8290.3,8202.37,12:00:00,17:30:00
2011-12-12,9525.99,9237.71,10:00:00,11:00:00
2011-12-13,9174.99,9047.61,10:00:00,10:30:00
2011-12-14,9148.45,9071.99,10:00:00,09:00:00
2011-12-15,9172.88,9044.0,10:00:00,08:30:00
2011-12-16,9225.96,9134.83,09:30:00,09:00:00
2011-12-17,8493.85,8231.84,09:30:00,09:30:00
2011-12-18,8162.64,7909.6,20:00:00,20:00:00
2011-12-19,9521.17,9385.26,10:00:00,16:00:00
2011-12-20,9308.97,9210.73,10:00:00,10:00:00
2011-12-21,9370.19,9200.52,10:00:00,10:00:00
2011-12-22,9279.81,9214.9,09:30:00,10:00:00
2011-12-23,9077.98,9279.52,10:00:00,10:00:00
2011-12-24,8668.75,8216.78,16:00:00,10:00:00
2011-12-25,7684.56,8156.25,10:30:00,20:00:00
2011-12-26,7843.28,7841.62,17:00:00,18:00:00
2011-12-27,7679.13,8457.35,17:00:00,09:30:00
2011-12-28,8267.34,8846.48,16:30:00,12:30:00
2011-12-29,8339.79,8194.41,17:00:00,10:00:00
2011-12-30,8269.52,8163.4,17:00:00,09:30:00
2011-12-31,8016.84,7876.93,10:30:00,09:30:00
2012-01-01,8124.52,8614.03,17:30:00,17:30:00
2012-01-02,8973.61,8675.61,17:00:00,13:30:00
2012-01-03,10704.49,11656.98,16:30:00,16:00:00
2012-01-04,11220.06,12538.31,14:00:00,16:00:00
2012-01-05,9740.3,10484.3,16:00:00,16:00:00
2012-01-06,9117.6,9569.03,10:00:00,12:30:00
2012-01-07,8445.47,9362.78,16:00:00,16:00:00
2012-01-08,9025.04,9985.25,17:30:00,17:00:00
2012-01-09,10186.78,10597.4,16:00:00,15:30:00
2012-01-10,9859.28,10428.1,16:00:00,16:00:00
2012-01-11,9353.06,9377.57,16:00:00,10:00:00
2012-01-12,9000.88,9031.74,11:00:00,09:30:00
2012-01-13,9490.09,9657.12,16:00:00,16:00:00
2012-01-14,8539.42,8245.34,09:30:00,09:30:00
2012-01-15,8325.82,7924.34,17:30:00,17:00:00
2012-01-16,9732.95,9829.51,11:00:00,15:30:00
2012-01-17,10144.54,10224.71,15:30:00,15:30:00
2012-01-18,10936.74,10725.46,16:00:00,16:00:00
2012-01-19,10668.94,10667.93,15:30:00,15:30:00
2012-01-20,10542.15,10406.8,15:00:00,14:00:00
2012-01-21,8921.79,8854.58,09:30:00,10:00:00
2012-01-22,8390.93,8183.72,20:00:00,17:30:00
2012-01-23,9778.67,9577.77,11:30:00,11:00:00
2012-01-24,9895.26,9696.38,11:30:00,11:00:00
2012-01-25,10161.24,9832.29,11:30:00,10:00:00
2012-01-26,8722.07,8923.55,11:30:00,16:30:00
2012-01-27,9700.83,9784.03,11:30:00,10:00:00
2012-01-28,8957.42,8817.16,10:00:00,10:00:00
2012-01-29,8963.04,8966.17,20:00:00,17:30:00
2012-01-30,11885.53,11304.32,16:30:00,16:30:00
2012-01-31,10665.14,10856.28,11:00:00,11:00:00
2012-02-01,9456.75,9488.16,10:30:00,09:30:00
2012-02-02,9360.67,9179.79,10:00:00,10:30:00
2012-02-03,9414.51,9391.46,10:00:00,09:30:00
2012-02-04,8779.94,8864.72,09:30:00,09:30:00
2012-02-05,9128.0,9305.34,17:00:00,17:30:00
2012-02-06,9984.37,10586.03,11:00:00,11:00:00
2012-02-07,9579.61,9576.53,11:00:00,09:30:00
2012-02-08,9324.04,9462.08,13:00:00,09:30:00
2012-02-09,9519.89,9512.63,10:00:00,10:00:00
2012-02-10,9590.15,9682.04,13:30:00,10:00:00
2012-02-11,8493.65,8671.29,11:00:00,09:30:00
2012-02-12,8227.5,8612.82,17:00:00,17:30:00
2012-02-13,9682.51,9751.96,13:00:00,10:00:00
2012-02-14,9608.3,9601.84,15:30:00,10:00:00
2012-02-15,9784.76,9625.37,16:00:00,10:00:00
2012-02-16,10033.92,10094.86,16:00:00,16:00:00
2012-02-17,10201.17,10420.42,13:30:00,16:00:00
2012-02-18,8888.48,9019.54,14:00:00,10:00:00
2012-02-19,9283.69,9228.61,17:00:00,17:30:00
2012-02-20,10399.3,10217.44,13:30:00,10:00:00
2012-02-21,9674.18,9628.69,14:00:00,10:00:00
2012-02-22,9615.66,9590.79,14:00:00,11:00:00
2012-02-23,10495.26,10047.26,16:00:00,16:00:00
2012-02-24,10824.52,10535.07,16:00:00,16:00:00
2012-02-25,9231.6,9261.51,16:00:00,16:00:00
2012-02-26,8941.64,9393.63,19:30:00,19:30:00
2012-02-27,11100.05,11097.67,15:30:00,16:00:00
2012-02-28,11520.04,11199.55,16:00:00,16:00:00
2012-02-29,9916.0,10052.81,10:00:00,10:00:00
2012-03-01,10620.76,9631.78,15:30:00,10:00:00
2012-03-02,9571.54,9512.62,10:00:00,09:30:00
2012-03-03,8644.75,8388.24,09:30:00,09:30:00
2012-03-04,9115.92,8992.22,17:30:00,19:30:00
2012-03-05,9736.7,9870.99,15:00:00,13:30:00
2012-03-06,9407.06,9472.85,09:30:00,10:00:00
2012-03-07,9017.7,9002.68,09:30:00,09:00:00
2012-03-08,9148.31,9037.79,09:30:00,09:00:00
2012-03-09,9177.88,9161.23,13:00:00,09:30:00
2012-03-10,8452.36,8529.81,09:30:00,09:30:00
2012-03-11,8308.83,8289.63,19:00:00,19:00:00
2012-03-12,9448.73,9487.57,12:00:00,11:00:00
2012-03-13,9783.38,9642.53,16:00:00,15:30:00
2012-03-14,9814.85,9880.31,16:00:00,16:00:00
2012-03-15,10181.22,10038.29,16:00:00,16:00:00
2012-03-16,10584.64,10178.13,16:00:00,16:00:00
2012-03-17,8768.48,8596.38,09:30:00,09:30:00
2012-03-18,8257.84,8107.17,19:00:00,19:30:00
2012-03-19,9226.65,9253.95,09:30:00,11:00:00
2012-03-20,9308.0,9342.52,13:30:00,11:00:00
2012-03-21,9621.12,9975.1,16:30:00,16:00:00
2012-03-22,9216.88,9356.3,09:30:00,11:00:00
2012-03-23,9119.44,9076.61,10:00:00,11:00:00
2012-03-24,8146.19,8432.04,09:00:00,09:30:00
2012-03-25,8157.52,8061.88,19:00:00,19:00:00
2012-03-26,9064.8,9138.3,10:00:00,11:00:00
2012-03-27,9272.5,9302.34,16:00:00,11:00:00
2012-03-28,9350.44,9459.85,10:00:00,11:00:00
2012-03-29,9273.11,9333.43,13:30:00,11:00:00
2012-03-30,9128.76,9324.15,11:30:00,11:00:00
2012-03-31,8260.91,8399.67,18:30:00,09:30:00
2012-04-01,8742.11,8997.85,18:30:00,19:00:00
2012-04-02,9602.4,9687.58,18:30:00,18:30:00
2012-04-03,9853.97,9838.06,18:30:00,18:30:00
2012-04-04,9732.1,9700.87,14:00:00,18:30:00
2012-04-05,9478.4,9566.03,14:00:00,18:30:00
2012-04-06,8273.17,8778.18,18:30:00,18:30:00
2012-04-07,8342.88,8182.6,18:30:00,18:30:00
2012-04-08,8094.94,7978.63,18:30:00,19:00:00
2012-04-09,8470.58,8546.35,18:30:00,18:30:00
2012-04-10,9510.65,9420.94,18:30:00,18:30:00
2012-04-11,9596.45,9759.94,18:30:00,18:30:00
2012-04-12,9615.37,9606.87,18:30:00,18:30:00
2012-04-13,9261.67,9061.9,18:30:00,10:30:00
2012-04-14,8697.45,8394.86,18:30:00,18:30:00
2012-04-15,8706.13,8840.8,18:30:00,18:30:00
2012-04-16,9598.52,9444.49,18:30:00,18:30:00
2012-04-17,9714.27,9479.64,18:30:00,18:30:00
2012-04-18,9754.97,9372.16,18:00:00,18:30:00
2012-04-19,9694.07,9424.6,18:30:00,18:30:00
2012-04-20,9600.49,9292.44,18:30:00,18:00:00
2012-04-21,8840.16,8624.95,18:30:00,18:30:00
2012-04-22,9001.32,9001.07,18:30:00,18:30:00
2012-04-23,9955.21,9823.37,18:30:00,18:30:00
2012-04-24,9730.71,9907.86,18:30:00,18:30:00
2012-04-25,9033.08,8252.55,18:30:00,18:30:00
2012-04-26,9888.86,9461.91,18:30:00,18:30:00
2012-04-27,9592.9,9678.14,18:30:00,18:30:00
2012-04-28,8952.87,8887.71,18:30:00,18:30:00
2012-04-29,9426.89,9354.29,18:30:00,18:30:00
2012-04-30,10270.14,10322.91,18:30:00,18:30:00
2012-05-01,10012.7,10083.85,18:30:00,18:30:00
2012-05-02,10069.05,10099.39,18:00:00,18:30:00
2012-05-03,9919.73,10140.59,18:30:00,18:30:00
2012-05-04,9790.99,9871.37,18:00:00,18:30:00
2012-05-05,9283.14,9313.34,18:30:00,18:30:00
2012-05-06,9556.21,9448.59,18:30:00,18:30:00
2012-05-07,10698.38,10528.21,18:30:00,18:30:00
2012-05-08,10148.45,10462.64,18:00:00,18:30:00
2012-05-09,10029.34,9865.22,18:00:00,18:00:00
2012-05-10,9940.74,9750.04,18:00:00,18:30:00
2012-05-11,9750.34,9229.46,18:00:00,08:30:00
2012-05-12,9329.88,9319.53,18:00:00,18:30:00
2012-05-13,9699.31,9997.5,18:30:00,18:30:00
2012-05-14,11227.89,11388.46,18:30:00,18:30:00
2012-05-15,10892.05,11243.28,18:30:00,18:30:00
2012-05-16,10687.08,11073.01,18:00:00,18:30:00
2012-05-17,10622.89,10933.49,18:30:00,18:30:00
2012-05-18,10208.29,10161.96,18:00:00,18:30:00
2012-05-19,9822.42,9687.68,18:00:00,18:30:00
2012-05-20,10231.65,10056.49,18:30:00,18:30:00
2012-05-21,10798.92,10966.5,18:00:00,18:30:00
2012-05-22,10797.37,10818.21,18:30:00,18:30:00
2012-05-23,10564.02,10708.86,18:00:00,18:30:00
2012-05-24,11473.83,10984.65,18:00:00,18:00:00
2012-05-25,10967.16,11320.01,18:30:00,18:30:00
2012-05-26,10332.7,10460.26,18:00:00,18:00:00
2012-05-27,10375.32,10376.84,18:30:00,18:30:00
2012-05-28,11364.32,11223.47,18:00:00,18:30:00
2012-05-29,11198.67,11177.19,18:00:00,18:30:00
2012-05-30,11094.39,11155.72,18:00:00,18:30:00
2012-05-31,10901.26,11230.66,18:30:00,18:30:00
2012-06-01,10693.58,10908.23,18:00:00,18:30:00
2012-06-02,10224.45,10353.91,18:00:00,18:30:00
2012-06-03,10289.52,10394.18,18:30:00,18:30:00
2012-06-04,11010.85,11099.55,18:00:00,18:30:00
2012-06-05,12152.87,11575.91,18:00:00,18:30:00
2012-06-06,11874.83,11689.13,18:00:00,18:30:00
2012-06-07,11597.89,11727.52,18:30:00,18:30:00
2012-06-08,11504.56,11586.7,18:00:00,18:30:00
2012-06-09,10756.06,10873.31,18:00:00,18:30:00
2012-06-10,10633.87,10760.04,18:30:00,18:30:00
2012-06-11,11453.97,11055.74,18:00:00,18:30:00
2012-06-12,11446.72,11403.21,18:00:00,18:30:00
2012-06-13,11306.18,11295.43,18:00:00,18:30:00
2012-06-14,10958.89,11313.16,18:30:00,18:30:00
2012-06-15,10523.78,10888.73,18:00:00,18:00:00
2012-06-16,10753.98,10607.99,18:00:00,18:30:00
2012-06-17,10618.92,10476.38,18:30:00,18:30:00
2012-06-18,11415.61,11654.75,18:30:00,18:30:00
2012-06-19,11455.29,11609.13,18:30:00,18:30:00
2012-06-20,11629.04,11676.59,18:30:00,18:30:00
2012-06-21,11666.13,11681.71,18:30:00,18:30:00
2012-06-22,11310.94,11281.21,18:00:00,18:30:00
2012-06-23,10960.18,10835.8,18:00:00,18:30:00
2012-06-24,11145.74,10775.91,18:30:00,18:30:00
2012-06-25,11805.74,11897.73,18:00:00,18:30:00
2012-06-26,12096.07,12008.6,18:00:00,18:30:00
2012-06-27,11654.65,11753.26,18:00:00,18:30:00
2012-06-28,11234.93,11629.57,18:30:00,18:30:00
2012-06-29,10441.34,11093.65,18:30:00,18:00:00
2012-06-30,10128.04,10449.24,18:30:00,18:30:00
2012-07-01,10901.71,10523.7,18:30:00,18:30:00
2012-07-02,11695.39,11979.95,18:30:00,18:30:00
2012-07-03,11801.08,11934.79,18:30:00,18:30:00
2012-07-04,11738.11,12023.51,18:30:00,18:30:00
2012-07-05,11828.56,12037.71,18:30:00,18:30:00
2012-07-06,11386.69,11586.52,18:00:00,18:30:00
2012-07-07,10627.3,10932.35,18:30:00,18:30:00
2012-07-08,10490.4,10793.98,18:30:00,18:30:00
2012-07-09,11270.91,11864.3,18:00:00,18:30:00
2012-07-10,11338.83,11628.61,18:00:00,18:30:00
2012-07-11,10519.17,11058.08,18:00:00,18:30:00
2012-07-12,10971.92,11442.3,18:00:00,18:30:00
2012-07-13,9853.22,10628.66,18:00:00,18:00:00
2012-07-14,9563.39,10342.15,18:30:00,18:30:00
2012-07-15,10327.84,10546.9,18:30:00,18:30:00
2012-07-16,11186.8,11718.28,18:30:00,18:30:00
2012-07-17,10903.66,11340.2,18:30:00,18:30:00
2012-07-18,10780.39,11367.54,18:30:00,18:30:00
2012-07-19,11467.0,11731.0,18:30:00,18:30:00
2012-07-20,11023.44,11502.52,18:30:00,18:30:00
2012-07-21,10482.85,10584.08,18:30:00,18:30:00
2012-07-22,10649.18,10500.82,18:30:00,18:30:00
2012-07-23,11441.97,11513.28,18:30:00,18:30:00
2012-07-24,11442.57,11416.14,18:00:00,18:30:00
2012-07-25,10842.58,11024.63,18:30:00,18:30:00
2012-07-26,10844.47,11036.41,18:30:00,18:30:00
2012-07-27,10808.8,11011.36,18:30:00,18:30:00
2012-07-28,10183.27,10353.43,18:30:00,18:30:00
2012-07-29,10692.91,10408.89,18:30:00,18:30:00
2012-07-30,11832.23,11734.14,18:30:00,18:30:00
2012-07-31,11897.55,11650.9,18:30:00,18:30:00
2012-08-01,11887.6,11735.83,18:30:00,18:30:00
2012-08-02,11542.51,11643.16,19:00:00,19:00:00
2012-08-03,10932.16,11100.71,18:30:00,18:30:00
2012-08-04,9878.96,10284.91,18:30:00,18:30:00
2012-08-05,9905.91,10091.84,18:30:00,18:30:00
2012-08-06,10983.0,11187.26,18:30:00,18:30:00
2012-08-07,11230.69,11201.01,19:00:00,19:00:00
2012-08-08,10747.61,10848.38,18:30:00,18:30:00
2012-08-09,11061.25,11044.34,19:00:00,19:00:00
2012-08-10,11344.03,10938.6,18:30:00,18:30:00
2012-08-11,10487.82,10172.09,18:30:00,18:30:00
2012-08-12,10642.42,10104.55,18:30:00,18:30:00
2012-08-13,10934.24,10860.67,19:00:00,18:30:00
2012-08-14,11114.87,10791.22,18:30:00,18:30:00
2012-08-15,10334.43,10490.32,18:30:00,18:30:00
2012-08-16,10336.06,10624.25,19:00:00,19:00:00
2012-08-17,10504.07,10602.24,18:30:00,19:00:00
2012-08-18,9885.4,9862.55,18:30:00,18:30:00
2012-08-19,9845.55,9831.65,19:00:00,19:00:00
2012-08-20,11014.04,10913.57,18:30:00,18:30:00
